pop,gen,cost,compositionality,agent
1,82,4.111111111111112,0.875,rational
1,83,4.333333333333333,0.9375,rational
1,84,4.333333333333333,0.9375,rational
1,85,4.333333333333333,0.9375,rational
1,86,4.555555555555555,1.0,rational
1,87,4.555555555555555,1.0,rational
1,88,4.555555555555555,1.0,rational
1,89,4.569444444444444,0.96875,rational
1,90,4.444444444444444,0.96875,rational
1,91,4.583333333333333,0.9375,rational
1,92,4.333333333333333,0.9375,rational
1,93,3.7777777777777786,0.78125,rational
1,94,4.111111111111112,0.875,rational
1,95,3.7777777777777786,0.78125,rational
1,96,4.652777777777777,0.9375,rational
1,97,4.444444444444444,0.96875,rational
1,98,4.222222222222222,0.90625,rational
1,99,4.333333333333333,0.9375,rational
1,100,4.444444444444444,0.96875,rational
1,101,4.555555555555555,1.0,rational
2,1,5.0,0.0,rational
2,2,2.1944444444444446,0.03125,rational
2,3,1.125,0.0,rational
2,4,1.125,0.0,rational
2,5,1.5,0.0,rational
2,6,1.75,0.0,rational
2,7,1.75,0.0,rational
2,8,2.875,0.0,rational
2,9,2.0,0.0,rational
2,10,1.75,0.0,rational
2,11,1.125,0.0,rational
2,12,1.0,0.0,rational
2,13,1.0,0.0,rational
2,14,1.75,0.0,rational
2,15,1.25,0.0,rational
2,16,1.25,0.0,rational
2,17,1.875,0.0,rational
2,18,1.75,0.0,rational
2,19,1.5694444444444444,0.03125,rational
2,20,1.25,0.0,rational
2,21,1.1944444444444444,0.03125,rational
2,22,1.375,0.0,rational
2,23,2.125,0.0,rational
2,24,1.25,0.0,rational
2,25,1.5694444444444444,0.03125,rational
2,26,1.125,0.0,rational
2,27,1.25,0.0,rational
2,28,1.0,0.0,rational
2,29,1.3194444444444444,0.03125,rational
2,30,1.7361111111111112,0.03125,rational
2,31,1.3333333333333335,0.09375,rational
2,32,1.6111111111111112,0.03125,rational
2,33,1.1111111111111112,0.03125,rational
2,34,1.4722222222222223,0.0625,rational
2,35,1.8472222222222223,0.09375,rational
2,36,1.5694444444444446,0.125,rational
2,37,2.041666666666667,0.25,rational
2,38,2.041666666666667,0.1875,rational
2,39,1.6666666666666667,0.1875,rational
2,40,2.3472222222222223,0.375,rational
2,41,2.638888888888889,0.375,rational
2,42,1.777777777777778,0.21875,rational
2,43,2.236111111111111,0.3125,rational
2,44,3.3611111111111116,0.59375,rational
2,45,3.1944444444444446,0.53125,rational
2,46,2.7083333333333335,0.46875,rational
2,47,3.444444444444445,0.6875,rational
2,48,2.2222222222222223,0.34375,rational
2,49,3.444444444444445,0.6875,rational
2,50,3.1111111111111116,0.59375,rational
2,51,3.2222222222222228,0.625,rational
2,52,3.5555555555555562,0.71875,rational
2,53,3.6666666666666674,0.75,rational
2,54,3.333333333333334,0.65625,rational
2,55,3.444444444444445,0.6875,rational
2,56,4.000000000000001,0.84375,rational
2,57,3.333333333333334,0.65625,rational
2,58,3.6666666666666674,0.75,rational
2,59,3.6666666666666674,0.75,rational
2,60,3.8888888888888897,0.8125,rational
2,61,4.111111111111112,0.875,rational
2,62,4.000000000000001,0.84375,rational
2,63,3.8888888888888897,0.8125,rational
2,64,4.444444444444444,0.96875,rational
2,65,3.8888888888888897,0.8125,rational
2,66,4.222222222222222,0.90625,rational
2,67,4.444444444444444,0.96875,rational
2,68,4.222222222222222,0.90625,rational
2,69,4.444444444444445,0.96875,rational
2,70,4.111111111111112,0.875,rational
2,71,4.347222222222222,0.90625,rational
2,72,4.222222222222222,0.90625,rational
2,73,4.444444444444445,0.96875,rational
2,74,4.222222222222222,0.90625,rational
2,75,4.333333333333333,0.9375,rational
2,76,4.222222222222222,0.90625,rational
2,77,4.111111111111112,0.875,rational
2,78,4.555555555555555,1.0,rational
2,79,4.555555555555555,1.0,rational
2,80,4.555555555555555,1.0,rational
2,81,4.555555555555555,1.0,rational
2,82,4.555555555555555,1.0,rational
2,83,4.569444444444444,0.96875,rational
2,84,4.333333333333333,0.9375,rational
2,85,3.8888888888888897,0.8125,rational
2,86,4.222222222222222,0.90625,rational
2,87,4.444444444444444,0.96875,rational
2,88,4.444444444444444,0.96875,rational
2,89,4.111111111111112,0.875,rational
2,90,4.444444444444444,0.96875,rational
2,91,4.361111111111111,0.875,rational
2,92,3.5555555555555562,0.71875,rational
2,93,3.7777777777777786,0.78125,rational
2,94,3.5555555555555562,0.71875,rational
2,95,3.6666666666666674,0.75,rational
2,96,3.444444444444445,0.6875,rational
2,97,3.8888888888888897,0.8125,rational
2,98,4.444444444444445,0.96875,rational
2,99,4.444444444444444,0.96875,rational
2,100,4.333333333333333,0.9375,rational
2,101,4.111111111111112,0.875,rational
3,1,5.0,0.0,rational
3,2,2.125,0.0,rational
3,3,2.0,0.0,rational
3,4,1.125,0.0,rational
3,5,1.5,0.0,rational
3,6,1.75,0.0,rational
3,7,1.125,0.0,rational
3,8,1.375,0.0,rational
3,9,1.0,0.0,rational
3,10,1.75,0.0,rational
3,11,1.75,0.0,rational
3,12,1.25,0.0,rational
3,13,1.0,0.0,rational
3,14,1.375,0.0,rational
3,15,1.125,0.0,rational
3,16,2.0694444444444446,0.03125,rational
3,17,1.875,0.0,rational
3,18,1.0,0.0,rational
3,19,1.625,0.0,rational
3,20,2.0,0.0,rational
3,21,1.5,0.0,rational
3,22,1.625,0.0,rational
3,23,1.625,0.0,rational
3,24,1.25,0.0,rational
3,25,1.0,0.0,rational
3,26,1.5694444444444444,0.03125,rational
3,27,1.25,0.0,rational
3,28,1.25,0.0,rational
3,29,1.5694444444444444,0.03125,rational
3,30,2.25,0.0,rational
3,31,1.375,0.0,rational
3,32,1.375,0.0,rational
3,33,1.75,0.0,rational
3,34,2.375,0.0,rational
3,35,1.25,0.0,rational
3,36,1.875,0.0,rational
3,37,2.25,0.0,rational
3,38,1.8194444444444444,0.03125,rational
3,39,1.375,0.0,rational
3,40,1.6944444444444444,0.03125,rational
3,41,1.375,0.0,rational
3,42,1.375,0.0,rational
3,43,1.125,0.0,rational
3,44,1.25,0.0,rational
3,45,1.375,0.0,rational
3,46,2.0,0.0,rational
3,47,1.875,0.0,rational
3,48,1.875,0.0,rational
3,49,1.375,0.0,rational
3,50,1.125,0.0,rational
3,51,1.0,0.0,rational
3,52,1.0,0.0,rational
3,53,1.375,0.0,rational
3,54,2.75,0.0,rational
3,55,1.375,0.0,rational
3,56,1.25,0.0,rational
3,57,2.125,0.0,rational
3,58,1.5694444444444444,0.03125,rational
3,59,1.625,0.03125,rational
3,60,2.1944444444444446,0.125,rational
3,61,1.5972222222222223,0.0625,rational
3,62,2.861111111111111,0.125,rational
3,63,1.7361111111111112,0.09375,rational
3,64,1.3472222222222223,0.09375,rational
3,65,2.361111111111111,0.09375,rational
3,66,1.3333333333333335,0.09375,rational
3,67,1.7222222222222223,0.09375,rational
3,68,1.7083333333333335,0.15625,rational
3,69,2.375,0.1875,rational
3,70,1.8055555555555556,0.21875,rational
3,71,1.4583333333333335,0.09375,rational
3,72,2.3333333333333335,0.09375,rational
3,73,1.5,0.03125,rational
3,74,1.9583333333333335,0.125,rational
3,75,1.5,0.03125,rational
3,76,1.9583333333333335,0.125,rational
3,77,1.6111111111111112,0.03125,rational
3,78,1.8611111111111112,0.0625,rational
3,79,1.9861111111111112,0.0625,rational
3,80,1.8472222222222223,0.125,rational
3,81,1.3472222222222223,0.0625,rational
3,82,1.3472222222222223,0.0625,rational
3,83,1.5833333333333335,0.125,rational
3,84,2.0972222222222223,0.125,rational
3,85,1.5694444444444444,0.125,rational
3,86,1.9861111111111112,0.03125,rational
3,87,1.5694444444444444,0.03125,rational
3,88,1.5555555555555558,0.15625,rational
3,89,1.8194444444444446,0.125,rational
3,90,1.4861111111111112,0.0625,rational
3,91,1.4722222222222223,0.09375,rational
3,92,1.25,0.0,rational
3,93,2.0694444444444446,0.03125,rational
3,94,1.875,0.09375,rational
3,95,1.2361111111111112,0.0625,rational
3,96,1.6805555555555556,0.15625,rational
3,97,1.8333333333333335,0.15625,rational
3,98,1.8055555555555558,0.1875,rational
3,99,2.555555555555556,0.21875,rational
3,100,1.8194444444444444,0.15625,rational
3,101,1.7083333333333335,0.09375,rational
4,1,5.0,0.0,rational
4,2,1.875,0.0,rational
4,3,1.375,0.0,rational
4,4,1.6944444444444444,0.03125,rational
4,5,1.25,0.0625,rational
4,6,2.111111111111111,0.0625,rational
4,7,1.7361111111111112,0.09375,rational
4,8,2.0277777777777777,0.15625,rational
4,9,1.6666666666666667,0.1875,rational
4,10,2.1944444444444446,0.21875,rational
4,11,2.0,0.28125,rational
4,12,2.9305555555555562,0.46875,rational
4,13,2.5694444444444446,0.40625,rational
4,14,3.1111111111111116,0.59375,rational
4,15,2.5694444444444446,0.40625,rational
4,16,2.9027777777777786,0.53125,rational
4,17,3.333333333333334,0.65625,rational
4,18,3.444444444444445,0.6875,rational
4,19,3.6805555555555562,0.71875,rational
4,20,3.3611111111111116,0.65625,rational
4,21,3.2638888888888897,0.5625,rational
4,22,3.3472222222222228,0.625,rational
4,23,3.569444444444445,0.6875,rational
4,24,3.3611111111111116,0.625,rational
4,25,3.1111111111111116,0.59375,rational
4,26,3.6111111111111116,0.625,rational
4,27,3.2222222222222228,0.625,rational
4,28,2.666666666666667,0.46875,rational
4,29,4.000000000000001,0.84375,rational
4,30,3.819444444444445,0.71875,rational
4,31,3.6666666666666674,0.75,rational
4,32,4.152777777777778,0.8125,rational
4,33,3.6805555555555562,0.71875,rational
4,34,3.6805555555555562,0.71875,rational
4,35,3.1250000000000004,0.5625,rational
4,36,3.736111111111112,0.71875,rational
4,37,4.125000000000001,0.84375,rational
4,38,4.222222222222223,0.90625,rational
4,39,4.333333333333333,0.9375,rational
4,40,4.458333333333333,0.9375,rational
4,41,4.138888888888889,0.8125,rational
4,42,3.5555555555555562,0.71875,rational
4,43,3.7777777777777786,0.78125,rational
4,44,4.222222222222222,0.90625,rational
4,45,4.000000000000001,0.84375,rational
4,46,3.8888888888888897,0.8125,rational
4,47,3.7916666666666674,0.75,rational
4,48,3.7777777777777786,0.78125,rational
4,49,3.7777777777777786,0.78125,rational
4,50,3.9027777777777786,0.78125,rational
4,51,3.7777777777777786,0.78125,rational
4,52,3.7777777777777786,0.78125,rational
4,53,3.8888888888888897,0.8125,rational
4,54,4.444444444444444,0.96875,rational
4,55,4.222222222222222,0.90625,rational
4,56,4.444444444444444,0.96875,rational
4,57,4.333333333333333,0.9375,rational
4,58,4.236111111111112,0.875,rational
4,59,3.6805555555555562,0.71875,rational
4,60,3.7777777777777786,0.78125,rational
4,61,3.8888888888888897,0.8125,rational
4,62,4.333333333333333,0.9375,rational
4,63,3.7777777777777786,0.78125,rational
4,64,4.000000000000001,0.84375,rational
4,65,4.222222222222222,0.90625,rational
4,66,3.8888888888888897,0.8125,rational
4,67,4.222222222222222,0.90625,rational
4,68,4.555555555555555,1.0,rational
4,69,4.555555555555555,1.0,rational
4,70,4.569444444444444,0.96875,rational
4,71,4.444444444444445,0.96875,rational
4,72,4.555555555555555,1.0,rational
4,73,4.555555555555555,1.0,rational
4,74,4.555555555555555,1.0,rational
4,75,4.569444444444444,0.96875,rational
4,76,4.222222222222222,0.90625,rational
4,77,4.444444444444445,0.96875,rational
4,78,4.444444444444444,0.96875,rational
4,79,4.458333333333333,0.9375,rational
4,80,4.333333333333333,0.9375,rational
4,81,4.555555555555555,1.0,rational
4,82,4.555555555555555,1.0,rational
4,83,4.555555555555555,1.0,rational
4,84,4.555555555555555,1.0,rational
4,85,4.555555555555555,1.0,rational
4,86,4.555555555555555,1.0,rational
4,87,4.555555555555555,1.0,rational
4,88,4.555555555555555,1.0,rational
4,89,4.569444444444444,0.96875,rational
4,90,4.444444444444445,0.96875,rational
4,91,4.555555555555555,1.0,rational
4,92,4.555555555555555,1.0,rational
4,93,4.555555555555555,1.0,rational
4,94,4.555555555555555,1.0,rational
4,95,4.569444444444444,0.96875,rational
4,96,4.333333333333333,0.9375,rational
4,97,4.222222222222222,0.90625,rational
4,98,4.444444444444444,0.96875,rational
4,99,4.027777777777779,0.78125,rational
4,100,4.222222222222222,0.90625,rational
4,101,3.5555555555555562,0.71875,rational
5,1,5.0,0.0,rational
5,2,1.4444444444444444,0.03125,rational
5,3,1.75,0.03125,rational
5,4,1.4861111111111112,0.09375,rational
5,5,1.3333333333333335,0.09375,rational
5,6,2.736111111111111,0.09375,rational
5,7,1.5,0.0625,rational
5,8,2.652777777777778,0.34375,rational
5,9,2.8750000000000004,0.40625,rational
5,10,3.083333333333334,0.46875,rational
5,11,2.4444444444444446,0.40625,rational
5,12,3.083333333333334,0.40625,rational
5,13,2.8194444444444446,0.5,rational
5,14,3.2500000000000004,0.5625,rational
5,15,2.8888888888888897,0.53125,rational
5,16,2.777777777777778,0.5,rational
5,17,3.1250000000000004,0.5625,rational
5,18,3.2222222222222228,0.625,rational
5,19,3.4722222222222228,0.625,rational
5,20,3.0138888888888893,0.53125,rational
5,21,2.777777777777778,0.5,rational
5,22,3.055555555555556,0.5,rational
5,23,3.2222222222222228,0.625,rational
5,24,3.0000000000000004,0.5625,rational
5,25,3.3750000000000004,0.59375,rational
5,26,2.777777777777778,0.5,rational
5,27,4.041666666666667,0.59375,rational
5,28,3.444444444444445,0.6875,rational
5,29,3.541666666666667,0.5625,rational
5,30,3.2222222222222228,0.625,rational
5,31,3.3472222222222228,0.65625,rational
5,32,3.833333333333334,0.75,rational
5,33,3.7777777777777786,0.78125,rational
5,34,4.000000000000001,0.84375,rational
5,35,3.444444444444445,0.6875,rational
5,36,3.5555555555555562,0.71875,rational
5,37,4.222222222222222,0.90625,rational
5,38,4.236111111111112,0.875,rational
5,39,3.9027777777777786,0.78125,rational
5,40,3.5555555555555562,0.71875,rational
5,41,4.236111111111112,0.875,rational
5,42,3.7777777777777786,0.78125,rational
5,43,3.8888888888888897,0.8125,rational
5,44,4.111111111111112,0.875,rational
5,45,4.361111111111111,0.875,rational
5,46,3.333333333333334,0.65625,rational
5,47,3.2222222222222228,0.625,rational
5,48,3.7777777777777786,0.78125,rational
5,49,3.6666666666666674,0.75,rational
5,50,4.222222222222222,0.90625,rational
5,51,4.000000000000001,0.84375,rational
5,52,4.111111111111112,0.875,rational
5,53,4.111111111111112,0.875,rational
5,54,4.222222222222222,0.90625,rational
5,55,4.222222222222222,0.90625,rational
5,56,4.111111111111112,0.875,rational
5,57,4.125000000000001,0.84375,rational
5,58,3.8888888888888897,0.8125,rational
5,59,3.569444444444445,0.6875,rational
5,60,3.444444444444445,0.6875,rational
5,61,3.708333333333334,0.71875,rational
5,62,3.569444444444445,0.6875,rational
5,63,3.2222222222222228,0.625,rational
5,64,3.8472222222222228,0.71875,rational
5,65,3.5555555555555562,0.71875,rational
5,66,4.333333333333333,0.9375,rational
5,67,4.000000000000001,0.84375,rational
5,68,4.222222222222222,0.90625,rational
5,69,4.333333333333333,0.9375,rational
5,70,4.333333333333333,0.9375,rational
5,71,4.555555555555555,1.0,rational
5,72,4.555555555555555,1.0,rational
5,73,4.555555555555555,1.0,rational
5,74,4.555555555555555,1.0,rational
5,75,4.555555555555555,1.0,rational
5,76,4.555555555555555,1.0,rational
5,77,4.555555555555555,1.0,rational
5,78,4.555555555555555,1.0,rational
5,79,4.555555555555555,1.0,rational
5,80,4.569444444444444,0.96875,rational
5,81,4.333333333333333,0.9375,rational
5,82,4.444444444444445,0.96875,rational
5,83,4.222222222222222,0.90625,rational
5,84,4.222222222222222,0.90625,rational
5,85,4.222222222222222,0.90625,rational
5,86,4.555555555555555,1.0,rational
5,87,4.555555555555555,1.0,rational
5,88,4.569444444444444,0.96875,rational
5,89,4.333333333333333,0.9375,rational
5,90,4.222222222222222,0.90625,rational
5,91,4.555555555555555,1.0,rational
5,92,4.555555555555555,1.0,rational
5,93,4.555555555555555,1.0,rational
5,94,4.555555555555555,1.0,rational
5,95,4.555555555555555,1.0,rational
5,96,4.555555555555555,1.0,rational
5,97,4.555555555555555,1.0,rational
5,98,4.555555555555555,1.0,rational
5,99,4.555555555555555,1.0,rational
5,100,4.555555555555555,1.0,rational
5,101,4.555555555555555,1.0,rational
6,1,5.0,0.0,rational
6,2,1.5694444444444444,0.03125,rational
6,3,1.5,0.09375,rational
6,4,1.2222222222222223,0.0625,rational
6,5,2.236111111111111,0.125,rational
6,6,1.625,0.0625,rational
6,7,2.0277777777777777,0.21875,rational
6,8,1.4583333333333335,0.09375,rational
6,9,1.7083333333333335,0.09375,rational
6,10,1.9861111111111112,0.125,rational
6,11,1.3333333333333335,0.09375,rational
6,12,1.4583333333333335,0.125,rational
6,13,1.777777777777778,0.21875,rational
6,14,2.291666666666667,0.21875,rational
6,15,2.583333333333334,0.375,rational
6,16,1.6805555555555556,0.1875,rational
6,17,3.1944444444444446,0.4375,rational
6,18,2.5000000000000004,0.3125,rational
6,19,2.3333333333333335,0.375,rational
6,20,2.666666666666667,0.46875,rational
6,21,2.5833333333333335,0.375,rational
6,22,2.8888888888888893,0.28125,rational
6,23,2.236111111111111,0.34375,rational
6,24,3.333333333333334,0.65625,rational
6,25,3.611111111111112,0.65625,rational
6,26,3.5555555555555562,0.71875,rational
6,27,3.333333333333334,0.65625,rational
6,28,3.6805555555555562,0.75,rational
6,29,3.8888888888888897,0.8125,rational
6,30,4.222222222222222,0.90625,rational
6,31,4.111111111111112,0.875,rational
6,32,3.8888888888888897,0.8125,rational
6,33,4.458333333333333,0.9375,rational
6,34,3.5555555555555562,0.71875,rational
6,35,4.000000000000001,0.84375,rational
6,36,4.222222222222222,0.90625,rational
6,37,4.000000000000001,0.84375,rational
6,38,4.222222222222222,0.90625,rational
6,39,4.444444444444444,0.96875,rational
6,40,4.458333333333333,0.9375,rational
6,41,4.333333333333333,0.9375,rational
6,42,4.111111111111112,0.875,rational
6,43,4.111111111111112,0.875,rational
6,44,4.333333333333334,0.9375,rational
6,45,4.111111111111112,0.875,rational
6,46,4.222222222222222,0.90625,rational
6,47,4.222222222222222,0.90625,rational
6,48,4.222222222222222,0.90625,rational
6,49,4.000000000000001,0.84375,rational
6,50,3.8888888888888897,0.8125,rational
6,51,4.111111111111112,0.875,rational
6,52,4.222222222222222,0.90625,rational
6,53,4.000000000000001,0.84375,rational
6,54,4.222222222222222,0.90625,rational
6,55,4.333333333333333,0.9375,rational
6,56,4.000000000000001,0.84375,rational
6,57,4.000000000000001,0.84375,rational
6,58,4.111111111111112,0.875,rational
6,59,3.8888888888888897,0.8125,rational
6,60,3.6666666666666674,0.75,rational
6,61,4.000000000000001,0.84375,rational
6,62,4.347222222222222,0.90625,rational
6,63,4.347222222222222,0.90625,rational
6,64,4.222222222222222,0.90625,rational
6,65,3.8888888888888897,0.8125,rational
6,66,4.000000000000001,0.84375,rational
6,67,4.111111111111112,0.875,rational
6,68,3.5555555555555562,0.71875,rational
6,69,4.111111111111112,0.875,rational
6,70,4.000000000000001,0.84375,rational
6,71,4.222222222222222,0.90625,rational
6,72,4.111111111111112,0.875,rational
6,73,3.6666666666666674,0.75,rational
6,74,4.333333333333333,0.9375,rational
6,75,4.444444444444444,0.96875,rational
6,76,4.444444444444445,0.96875,rational
6,77,4.222222222222222,0.90625,rational
6,78,4.444444444444444,0.96875,rational
6,79,4.222222222222222,0.90625,rational
6,80,4.444444444444445,0.96875,rational
6,81,4.444444444444444,0.96875,rational
6,82,4.000000000000001,0.84375,rational
6,83,4.444444444444444,0.96875,rational
6,84,4.444444444444444,0.96875,rational
6,85,4.111111111111112,0.875,rational
6,86,4.222222222222222,0.90625,rational
6,87,4.333333333333334,0.9375,rational
6,88,4.222222222222222,0.90625,rational
6,89,4.569444444444445,0.96875,rational
6,90,4.222222222222222,0.90625,rational
6,91,4.444444444444445,0.96875,rational
6,92,4.333333333333333,0.9375,rational
6,93,4.458333333333333,0.9375,rational
6,94,4.125000000000001,0.84375,rational
6,95,4.000000000000001,0.84375,rational
6,96,4.000000000000001,0.84375,rational
6,97,4.444444444444444,0.96875,rational
6,98,4.222222222222222,0.90625,rational
6,99,4.236111111111112,0.875,rational
6,100,4.111111111111112,0.875,rational
6,101,4.111111111111112,0.875,rational
7,1,5.0,0.0,rational
7,2,1.25,0.0,rational
7,3,1.375,0.0,rational
7,4,1.8194444444444444,0.03125,rational
7,5,1.5,0.0,rational
7,6,1.0,0.0,rational
7,7,1.375,0.0,rational
7,8,1.6944444444444444,0.03125,rational
7,9,1.75,0.0,rational
7,10,1.375,0.0,rational
7,11,1.375,0.0,rational
7,12,1.0,0.0,rational
7,13,1.25,0.0,rational
7,14,2.0,0.0,rational
7,15,2.263888888888889,0.0625,rational
7,16,1.375,0.0625,rational
7,17,1.5694444444444444,0.03125,rational
7,18,1.875,0.09375,rational
7,19,1.5,0.0,rational
7,20,1.5,0.0,rational
7,21,1.25,0.0,rational
7,22,1.375,0.0,rational
7,23,1.5,0.0,rational
7,24,1.875,0.0,rational
7,25,2.0,0.0,rational
7,26,1.5,0.0,rational
7,27,1.3888888888888888,0.0625,rational
7,28,2.25,0.15625,rational
7,29,1.625,0.0625,rational
7,30,1.875,0.0,rational
7,31,1.75,0.0,rational
7,32,1.1944444444444444,0.03125,rational
7,33,1.5833333333333335,0.125,rational
7,34,1.6111111111111112,0.09375,rational
7,35,1.6111111111111112,0.0625,rational
7,36,1.7083333333333335,0.125,rational
7,37,1.9722222222222223,0.09375,rational
7,38,2.236111111111111,0.125,rational
7,39,1.4722222222222223,0.125,rational
7,40,1.888888888888889,0.25,rational
7,41,1.9444444444444444,0.125,rational
7,42,1.888888888888889,0.25,rational
7,43,2.6388888888888893,0.34375,rational
7,44,1.9166666666666667,0.1875,rational
7,45,1.5833333333333335,0.09375,rational
7,46,2.125,0.28125,rational
7,47,1.888888888888889,0.25,rational
7,48,1.888888888888889,0.25,rational
7,49,3.0833333333333335,0.5,rational
7,50,2.611111111111111,0.375,rational
7,51,3.0000000000000004,0.5625,rational
7,52,2.777777777777778,0.5,rational
7,53,2.8888888888888893,0.53125,rational
7,54,3.333333333333334,0.65625,rational
7,55,3.833333333333334,0.6875,rational
7,56,4.111111111111112,0.875,rational
7,57,3.8888888888888897,0.8125,rational
7,58,3.5555555555555562,0.71875,rational
7,59,4.333333333333333,0.9375,rational
7,60,4.000000000000001,0.84375,rational
7,61,4.111111111111112,0.875,rational
7,62,4.111111111111112,0.875,rational
7,63,4.013888888888889,0.8125,rational
7,64,4.000000000000001,0.84375,rational
7,65,4.222222222222222,0.90625,rational
7,66,3.6805555555555562,0.71875,rational
7,67,4.000000000000001,0.84375,rational
7,68,4.000000000000001,0.84375,rational
7,69,4.000000000000001,0.84375,rational
7,70,4.000000000000001,0.84375,rational
7,71,4.000000000000001,0.84375,rational
7,72,4.222222222222222,0.90625,rational
7,73,4.222222222222222,0.90625,rational
7,74,4.333333333333333,0.9375,rational
7,75,4.333333333333333,0.9375,rational
7,76,4.222222222222222,0.90625,rational
7,77,4.013888888888889,0.8125,rational
7,78,3.8888888888888897,0.8125,rational
7,79,4.000000000000001,0.84375,rational
7,80,3.8888888888888897,0.8125,rational
7,81,3.7777777777777786,0.78125,rational
7,82,4.222222222222222,0.90625,rational
7,83,4.000000000000001,0.84375,rational
7,84,4.347222222222222,0.90625,rational
7,85,3.2222222222222228,0.625,rational
7,86,3.569444444444445,0.6875,rational
7,87,3.791666666666668,0.75,rational
7,88,3.5555555555555562,0.71875,rational
7,89,3.5555555555555562,0.71875,rational
7,90,3.7777777777777786,0.78125,rational
7,91,3.7777777777777786,0.78125,rational
7,92,3.8888888888888897,0.8125,rational
7,93,4.111111111111112,0.875,rational
7,94,4.111111111111112,0.875,rational
7,95,4.000000000000001,0.84375,rational
7,96,4.111111111111112,0.875,rational
7,97,4.347222222222222,0.90625,rational
7,98,4.111111111111112,0.875,rational
7,99,4.222222222222222,0.90625,rational
7,100,3.8888888888888897,0.8125,rational
7,101,4.333333333333333,0.9375,rational
8,1,5.0,0.0,rational
8,2,2.375,0.0,rational
8,3,1.125,0.0,rational
8,4,1.625,0.0,rational
8,5,1.5,0.0,rational
8,6,1.5,0.0,rational
8,7,1.375,0.0,rational
8,8,1.5,0.0,rational
8,9,1.875,0.0,rational
8,10,1.9444444444444444,0.03125,rational
8,11,1.875,0.0625,rational
8,12,2.0694444444444446,0.03125,rational
8,13,1.875,0.09375,rational
8,14,2.25,0.125,rational
8,15,2.125,0.09375,rational
8,16,2.375,0.0,rational
8,17,2.0,0.0,rational
8,18,1.0,0.0,rational
8,19,1.3888888888888888,0.0625,rational
8,20,1.625,0.0,rational
8,21,1.625,0.0,rational
8,22,1.625,0.0,rational
8,23,1.9444444444444444,0.03125,rational
8,24,1.625,0.03125,rational
8,25,1.375,0.03125,rational
8,26,1.75,0.03125,rational
8,27,1.5,0.0625,rational
8,28,1.5972222222222223,0.0625,rational
