comp_full,comp_partial,comp_none,bespoke_full,bespoke_none,bespoke_cost,free_cost,free_comp
1.0,1.4444444444444444,5.0,1,5,1.5163888888888888,1.0125,0.985
1.0,1.8888888888888888,5.0,1,5,1.5770833333333332,1.0175,0.9809375
1.4444444444444444,1.8888888888888888,5.0,1,5,1.5468055555555553,1.4420833333333332,0.921875
1.0,2.333333333333333,5.0,1,5,1.534166666666667,1.01875,0.981875
1.4444444444444444,2.333333333333333,5.0,1,5,1.544722222222222,1.4277777777777771,0.923125
1.8888888888888888,2.333333333333333,5.0,1,5,1.5402777777777776,1.8383333333333323,0.9184375
1.0,2.7777777777777777,5.0,1,5,1.5727777777777776,1.0225,0.97625
1.4444444444444444,2.7777777777777777,5.0,1,5,1.5686111111111112,1.4379166666666652,0.931875
1.8888888888888888,2.7777777777777777,5.0,1,5,1.5229166666666665,1.8379166666666655,0.92625
2.333333333333333,2.7777777777777777,5.0,1,5,1.5297222222222222,2.238333333333334,0.919375
1.0,3.2222222222222223,5.0,1,5,1.5488888888888888,1.02,0.98125
1.4444444444444444,3.2222222222222223,5.0,1,5,1.5581944444444447,1.4323611111111108,0.933125
1.8888888888888888,3.2222222222222223,5.0,1,5,1.5551388888888888,1.8468055555555538,0.9203125
2.333333333333333,3.2222222222222223,5.0,1,5,1.545138888888889,2.271666666666668,0.9378125
2.7777777777777777,3.2222222222222223,5.0,1,5,1.5688888888888888,2.674027777777775,0.92875
1.0,3.6666666666666665,5.0,1,5,1.5750000000000002,1.03375,0.9821875
1.4444444444444444,3.6666666666666665,5.0,1,5,1.572083333333333,1.4263888888888885,0.91125
1.8888888888888888,3.6666666666666665,5.0,1,5,1.50125,1.847222222222222,0.930625
2.333333333333333,3.6666666666666665,5.0,1,5,1.5225,2.238750000000001,0.91375
2.7777777777777777,3.6666666666666665,5.0,1,5,1.5236111111111108,2.664305555555554,0.9284375
3.2222222222222223,3.6666666666666665,5.0,1,5,1.6306944444444447,3.091944444444447,0.93
1.0,4.111111111111111,5.0,1,5,1.56375,1.0175,0.9803125
1.4444444444444444,4.111111111111111,5.0,1,5,1.595416666666667,1.4269444444444443,0.92125
1.8888888888888888,4.111111111111111,5.0,1,5,1.4452777777777777,1.827777777777776,0.90875
2.333333333333333,4.111111111111111,5.0,1,5,1.596666666666667,2.257500000000001,0.9215625
2.7777777777777777,4.111111111111111,5.0,1,5,1.5486111111111114,2.666527777777775,0.926875
3.2222222222222223,4.111111111111111,5.0,1,5,1.6059722222222224,3.0637500000000024,0.9196875
3.6666666666666665,4.111111111111111,5.0,1,5,1.57625,3.4808333333333326,0.9209375
1.0,4.555555555555555,5.0,1,5,1.5279166666666668,1.015,0.985
1.4444444444444444,4.555555555555555,5.0,1,5,1.5995833333333334,1.4312499999999988,0.9253125
1.8888888888888888,4.555555555555555,5.0,1,5,1.5705555555555557,1.8533333333333324,0.9253125
2.333333333333333,4.555555555555555,5.0,1,5,1.594861111111111,2.2387500000000014,0.915
2.7777777777777777,4.555555555555555,5.0,1,5,1.5383333333333333,2.6679166666666645,0.925
3.2222222222222223,4.555555555555555,5.0,1,5,1.551388888888889,3.0712500000000023,0.9225
3.6666666666666665,4.555555555555555,5.0,1,5,1.4983333333333335,3.5059722222222236,0.935
4.111111111111111,4.555555555555555,5.0,1,5,1.5415277777777776,3.9156944444444433,0.92875
1.0,1.4444444444444444,5.555555555555555,1,5,1.5386111111111118,1.02,0.98625
1.0,1.8888888888888888,5.555555555555555,1,5,1.564131944444445,1.01875,0.984375
1.4444444444444444,1.8888888888888888,5.555555555555555,1,5,1.518680555555556,1.429305555555555,0.929375
1.0,2.333333333333333,5.555555555555555,1,5,1.4967013888888892,1.01625,0.9815625
1.4444444444444444,2.333333333333333,5.555555555555555,1,5,1.5650347222222225,1.4333333333333322,0.93
1.8888888888888888,2.333333333333333,5.555555555555555,1,5,1.598298611111112,1.8429166666666654,0.924375
1.0,2.7777777777777777,5.555555555555555,1,5,1.5582986111111117,1.0225,0.9834375
1.4444444444444444,2.7777777777777777,5.555555555555555,1,5,1.492708333333334,1.4265277777777772,0.923125
1.8888888888888888,2.7777777777777777,5.555555555555555,1,5,1.5928472222222225,1.8381944444444431,0.9215625
2.333333333333333,2.7777777777777777,5.555555555555555,1,5,1.5453819444444452,2.24625,0.9234375
1.0,3.2222222222222223,5.555555555555555,1,5,1.5685763888888895,1.01375,0.980625
1.4444444444444444,3.2222222222222223,5.555555555555555,1,5,1.557916666666667,1.4333333333333322,0.913125
1.8888888888888888,3.2222222222222223,5.555555555555555,1,5,1.5248263888888898,1.838194444444443,0.91625
2.333333333333333,3.2222222222222223,5.555555555555555,1,5,1.5230902777777784,2.2412500000000004,0.9203125
2.7777777777777777,3.2222222222222223,5.555555555555555,1,5,1.5216319444444448,2.660138888888887,0.9303125
1.0,3.6666666666666665,5.555555555555555,1,5,1.5700347222222228,1.01,0.98875
1.4444444444444444,3.6666666666666665,5.555555555555555,1,5,1.5440625000000006,1.441805555555555,0.933125
1.8888888888888888,3.6666666666666665,5.555555555555555,1,5,1.5078472222222226,1.8399999999999983,0.916875
2.333333333333333,3.6666666666666665,5.555555555555555,1,5,1.5452430555555563,2.2379166666666666,0.9153125
2.7777777777777777,3.6666666666666665,5.555555555555555,1,5,1.569027777777778,2.6424999999999996,0.91125
3.2222222222222223,3.6666666666666665,5.555555555555555,1,5,1.5299305555555562,3.0666666666666695,0.9184375
1.0,4.111111111111111,5.555555555555555,1,5,1.5763541666666674,1.025,0.9828125
1.4444444444444444,4.111111111111111,5.555555555555555,1,5,1.5754861111111118,1.4334722222222214,0.914375
1.8888888888888888,4.111111111111111,5.555555555555555,1,5,1.6092013888888894,1.8315277777777765,0.9228125
2.333333333333333,4.111111111111111,5.555555555555555,1,5,1.4909375000000005,2.2287499999999993,0.91125
2.7777777777777777,4.111111111111111,5.555555555555555,1,5,1.5719097222222225,2.6606944444444425,0.923125
3.2222222222222223,4.111111111111111,5.555555555555555,1,5,1.5752083333333347,3.092222222222224,0.938125
3.6666666666666665,4.111111111111111,5.555555555555555,1,5,1.5798263888888897,3.489722222222223,0.925
1.0,4.555555555555555,5.555555555555555,1,5,1.475833333333334,1.0175,0.9834375
1.4444444444444444,4.555555555555555,5.555555555555555,1,5,1.5597569444444448,1.4349999999999994,0.9178125
1.8888888888888888,4.555555555555555,5.555555555555555,1,5,1.552881944444445,1.8413888888888872,0.9296875
2.333333333333333,4.555555555555555,5.555555555555555,1,5,1.5223611111111117,2.2587500000000005,0.931875
2.7777777777777777,4.555555555555555,5.555555555555555,1,5,1.556458333333334,2.6779166666666647,0.924375
3.2222222222222223,4.555555555555555,5.555555555555555,1,5,1.5292361111111117,3.074305555555557,0.9175
3.6666666666666665,4.555555555555555,5.555555555555555,1,5,1.5889583333333344,3.450416666666668,0.911875
4.111111111111111,4.555555555555555,5.555555555555555,1,5,1.5697569444444455,3.9073611111111095,0.9275
1.0,5.0,5.555555555555555,1,5,1.5569791666666675,1.0275,0.97875
1.4444444444444444,5.0,5.555555555555555,1,5,1.5746875000000002,1.4204166666666658,0.9065625
1.8888888888888888,5.0,5.555555555555555,1,5,1.6062500000000006,1.8340277777777765,0.9109375
2.333333333333333,5.0,5.555555555555555,1,5,1.5470486111111115,2.240833333333334,0.915625
2.7777777777777777,5.0,5.555555555555555,1,5,1.5655555555555563,2.644444444444442,0.91375
3.2222222222222223,5.0,5.555555555555555,1,5,1.508819444444445,3.0497222222222238,0.9159375
3.6666666666666665,5.0,5.555555555555555,1,5,1.6065625000000006,3.497083333333332,0.9253125
4.111111111111111,5.0,5.555555555555555,1,5,1.591458333333334,3.8711111111111136,0.9165625
4.555555555555555,5.0,5.555555555555555,1,5,1.5518402777777782,4.3031944444444425,0.92125
1.0,1.4444444444444444,6.111111111111111,1,5,1.5679861111111117,1.028888888888889,0.9775
1.0,1.8888888888888888,6.111111111111111,1,5,1.5326388888888898,1.025,0.98125
1.4444444444444444,1.8888888888888888,6.111111111111111,1,5,1.5138194444444446,1.4305555555555545,0.928125
1.0,2.333333333333333,6.111111111111111,1,5,1.589236111111112,1.0225,0.9809375
1.4444444444444444,2.333333333333333,6.111111111111111,1,5,1.5187500000000005,1.4259722222222206,0.9246875
1.8888888888888888,2.333333333333333,6.111111111111111,1,5,1.529513888888889,1.838333333333332,0.9290625
1.0,2.7777777777777777,6.111111111111111,1,5,1.588472222222223,1.01375,0.9778125
1.4444444444444444,2.7777777777777777,6.111111111111111,1,5,1.5518055555555563,1.4236111111111105,0.925
1.8888888888888888,2.7777777777777777,6.111111111111111,1,5,1.5702777777777785,1.8459722222222206,0.925625
2.333333333333333,2.7777777777777777,6.111111111111111,1,5,1.4920138888888894,2.2554166666666675,0.9246875
1.0,3.2222222222222223,6.111111111111111,1,5,1.5646527777777783,1.025,0.9809375
1.4444444444444444,3.2222222222222223,6.111111111111111,1,5,1.4934027777777785,1.4298611111111106,0.934375
1.8888888888888888,3.2222222222222223,6.111111111111111,1,5,1.5785416666666674,1.8420833333333317,0.9215625
2.333333333333333,3.2222222222222223,6.111111111111111,1,5,1.6011805555555565,2.252916666666669,0.928125
2.7777777777777777,3.2222222222222223,6.111111111111111,1,5,1.525972222222223,2.638333333333332,0.9075
1.0,3.6666666666666665,6.111111111111111,1,5,1.5630555555555565,1.015,0.979375
1.4444444444444444,3.6666666666666665,6.111111111111111,1,5,1.5473611111111114,1.427777777777777,0.9325
1.8888888888888888,3.6666666666666665,6.111111111111111,1,5,1.5945138888888895,1.824861111111109,0.915
2.333333333333333,3.6666666666666665,6.111111111111111,1,5,1.5344444444444452,2.2475000000000005,0.9196875
2.7777777777777777,3.6666666666666665,6.111111111111111,1,5,1.5934722222222228,2.68597222222222,0.9378125
3.2222222222222223,3.6666666666666665,6.111111111111111,1,5,1.5807638888888897,3.068194444444444,0.9228125
1.0,4.111111111111111,6.111111111111111,1,5,1.5900000000000012,1.01875,0.98375
1.4444444444444444,4.111111111111111,6.111111111111111,1,5,1.5859722222222228,1.4226388888888883,0.91625
1.8888888888888888,4.111111111111111,6.111111111111111,1,5,1.5984722222222234,1.8313888888888874,0.9134375
2.333333333333333,4.111111111111111,6.111111111111111,1,5,1.6154166666666676,2.255833333333334,0.923125
2.7777777777777777,4.111111111111111,6.111111111111111,1,5,1.5475694444444454,2.6677777777777765,0.9240625
3.2222222222222223,4.111111111111111,6.111111111111111,1,5,1.5500000000000005,3.054444444444446,0.9171875
3.6666666666666665,4.111111111111111,6.111111111111111,1,5,1.497083333333334,3.4876388888888914,0.9246875
