comp_full,comp_partial,comp_none,bespoke_full,bespoke_none,bespoke_cost,free_cost,free_comp
1.0,1.4444444444444444,5.0,1,5,1.738611111111109,1.1826388888888888,0.8246875
1.0,1.8888888888888888,5.0,1,5,1.692916666666665,1.2051388888888888,0.8090625
1.4444444444444444,1.8888888888888888,5.0,1,5,1.7513888888888887,1.3837499999999998,0.53375
1.0,2.333333333333333,5.0,1,5,1.755416666666666,1.18875,0.8234375
1.4444444444444444,2.333333333333333,5.0,1,5,1.7363888888888883,1.3895833333333332,0.530625
1.8888888888888888,2.333333333333333,5.0,1,5,1.7988888888888885,1.6245833333333324,0.5278125
1.0,2.7777777777777777,5.0,1,5,1.6568055555555565,1.195,0.824375
1.4444444444444444,2.7777777777777777,5.0,1,5,1.8105555555555555,1.4141666666666663,0.52875
1.8888888888888888,2.7777777777777777,5.0,1,5,1.7937499999999997,1.6716666666666662,0.5478125
2.333333333333333,2.7777777777777777,5.0,1,5,1.8402777777777775,1.8502777777777775,0.5121875
1.0,3.2222222222222223,5.0,1,5,1.7873611111111112,1.2123611111111112,0.809375
1.4444444444444444,3.2222222222222223,5.0,1,5,1.794722222222222,1.4286111111111108,0.513125
1.8888888888888888,3.2222222222222223,5.0,1,5,1.7955555555555551,1.6351388888888885,0.520625
2.333333333333333,3.2222222222222223,5.0,1,5,1.8673611111111112,1.9023611111111112,0.5378125
2.7777777777777777,3.2222222222222223,5.0,1,5,1.8377777777777777,2.0805555555555557,0.5128125
1.0,3.6666666666666665,5.0,1,5,1.7316666666666671,1.18125,0.835
1.4444444444444444,3.6666666666666665,5.0,1,5,1.8238888888888878,1.427777777777778,0.5290625
1.8888888888888888,3.6666666666666665,5.0,1,5,1.9068055555555563,1.670972222222222,0.5490625
2.333333333333333,3.6666666666666665,5.0,1,5,1.8091666666666666,1.9012499999999994,0.53375
2.7777777777777777,3.6666666666666665,5.0,1,5,1.913611111111111,2.103611111111112,0.52375
3.2222222222222223,3.6666666666666665,5.0,1,5,1.8687500000000006,2.3416666666666655,0.5396875
1.0,4.111111111111111,5.0,1,5,1.7787500000000014,1.18625,0.8334375
1.4444444444444444,4.111111111111111,5.0,1,5,1.8248611111111117,1.4283333333333337,0.506875
1.8888888888888888,4.111111111111111,5.0,1,5,1.8276388888888897,1.6698611111111104,0.5378125
2.333333333333333,4.111111111111111,5.0,1,5,1.8623611111111111,1.9415277777777775,0.549375
2.7777777777777777,4.111111111111111,5.0,1,5,1.8912499999999997,2.12861111111111,0.52375
3.2222222222222223,4.111111111111111,5.0,1,5,1.9686111111111118,2.3533333333333335,0.5303125
3.6666666666666665,4.111111111111111,5.0,1,5,1.9802777777777771,2.642777777777778,0.5528125
1.0,4.555555555555555,5.0,1,5,1.872222222222225,1.1925,0.8359375
1.4444444444444444,4.555555555555555,5.0,1,5,1.8411111111111123,1.4720833333333332,0.5440625
1.8888888888888888,4.555555555555555,5.0,1,5,1.9483333333333333,1.6768055555555557,0.5375
2.333333333333333,4.555555555555555,5.0,1,5,1.947083333333333,1.911666666666667,0.53625
2.7777777777777777,4.555555555555555,5.0,1,5,1.889583333333333,2.127777777777777,0.5328125
3.2222222222222223,4.555555555555555,5.0,1,5,1.924027777777778,2.2408333333333332,0.4915625
3.6666666666666665,4.555555555555555,5.0,1,5,1.9898611111111115,2.581388888888889,0.53375
4.111111111111111,4.555555555555555,5.0,1,5,2.009166666666668,2.83375,0.54
1.0,1.4444444444444444,5.555555555555555,1,5,1.6656249999999992,1.20625,0.8225
1.0,1.8888888888888888,5.555555555555555,1,5,1.7333680555555544,1.2,0.828125
1.4444444444444444,1.8888888888888888,5.555555555555555,1,5,1.7622569444444445,1.4130902777777765,0.5434375
1.0,2.333333333333333,5.555555555555555,1,5,1.780520833333333,1.1958333333333333,0.82375
1.4444444444444444,2.333333333333333,5.555555555555555,1,5,1.7533333333333336,1.4113888888888892,0.53
1.8888888888888888,2.333333333333333,5.555555555555555,1,5,1.8492708333333334,1.6241666666666663,0.5215625
1.0,2.7777777777777777,5.555555555555555,1,5,1.7508680555555565,1.19625,0.828125
1.4444444444444444,2.7777777777777777,5.555555555555555,1,5,1.7654861111111106,1.3932986111111112,0.52
1.8888888888888888,2.7777777777777777,5.555555555555555,1,5,1.8380902777777786,1.615520833333333,0.515
