S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
4,14,20,100,49,1,100,0,150,99.5,49,0.9988691641125038,0.9988691641125038,60.59101539688884,60.59101539688884,69.74181568270797,60.63105193356728
5,14,20,100,49,1,100,0,150,99.5,49,0.9962432990285377,0.9962432990285377,60.929762376539614,60.929762376539614,74.99304957780993,61.053131090477564
6,14,20,100,49,1,100,0,150,99.5,49,0.9918680642015341,0.9918680642015341,61.54403523742458,61.54403523742458,78.7002525983195,61.78815042253285
7,14,20,100,49,1,100,0,150,99.5,49,0.9860071299582608,0.9860071299582608,62.403910183418034,62.403910183418034,81.45414164201034,62.78486433579361
8,14,20,100,49,1,100,0,150,99.5,49,0.9790262301646238,0.9790262301646238,63.448955073148355,63.448955073148355,83.57937560232246,63.96594804873459
9,14,20,100,49,1,100,0,150,99.5,49,0.9712661774582041,0.9712661774582041,64.61674149526867,64.61674149526867,85.2686442391465,65.2598626384325
10,14,20,100,49,1,100,0,150,99.5,49,0.9630058318384379,0.9630058318384379,65.85425021506825,65.85425021506825,86.64336115336529,66.61052678747487
11,14,20,100,49,1,100,0,150,99.5,49,0.9544604683427012,0.9544604683427012,67.1204752570678,67.1204752570678,87.78376420158295,67.97740894587037
12,14,20,100,49,1,100,0,150,99.5,49,0.9457911832626725,0.9457911832626725,68.38546618516162,68.38546618516162,88.7449784809114,69.3326693285349
13,14,20,100,49,1,100,0,150,99.5,49,0.9371161224059138,0.9371161224059138,69.62829386366921,69.62829386366921,89.56611518986053,70.6579748517451
14,14,20,100,49,1,100,0,150,99.5,49,0.9285204992525975,0.9285204992525975,70.83496181516199,70.83496181516199,90.27568658814505,71.94181146130224
2,2,100,100,49,1,100,0,150,99.5,49,0.0,0.0,3.207434318142077e-11,3.207434318142077e-11,3.207434318142077e-11,49.0
1,3,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0,0.0,0.0,49.0
2,3,100,100,49,1,100,0,150,99.5,49,0.0,0.0,1.2074673483297715e-6,1.2074673483297715e-6,1.2074673483297715e-6,49.0
3,3,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0007669159237222445,0.0007669159237222445,0.0007669159237222445,49.0
1,4,100,100,49,1,100,0,150,99.5,49,0.0,0.0,3.207434318142077e-11,3.207434318142077e-11,3.207434318142077e-11,49.00000000001619
2,4,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0001587834749683381,0.0001587834749683381,0.0001587834749683381,49.00000000001619
3,4,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.016639639425330977,0.016639639425330977,0.016639639425330977,49.00000000001619
4,4,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.15744455290145343,0.15744455290145343,0.15744455290145343,49.000000000032394
1,5,100,100,49,1,100,0,150,99.5,49,0.0,0.0,2.0370360953592126e-8,2.0370360953592126e-8,2.0370360953592126e-8,49.00000001028703
2,5,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0026561398887570142,0.0026561398887570142,0.0026561398887570142,49.00000001028703
3,5,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.10085040863240247,0.10085040863240247,0.10085040863240247,49.00000001028703
4,5,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.5920529220334037,0.5920529220334037,0.5920529220334037,49.00000001030323
5,5,100,100,49,1,100,0,150,99.5,49,0.0,0.0,1.687031935884964,1.687031935884964,1.687031935884964,49.00000002057406
1,6,100,100,49,1,100,0,150,99.5,49,0.0,0.0,1.2074673483297715e-6,1.2074673483297715e-6,1.2074673483297715e-6,49.00000060977101
2,6,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.016639639425330977,0.016639639425330977,0.016639639425330977,49.00000060977101
3,6,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.32933783597506316,0.32933783597506316,0.32933783597506316,49.00000060977101
4,6,100,100,49,1,100,0,150,99.5,49,0.0,0.0,1.4179451471469373,1.4179451471469373,1.4179451471469373,49.00000060978721
5,6,100,100,49,1,100,0,150,99.5,49,0.011461315108879279,0.011461315108879279,3.3875308154675325,3.3875308154675325,3.370344681193338,49.00000062005804
6,6,100,100,49,1,100,0,150,99.5,49,0.06069310979811367,0.06069310979811367,5.491008865775293,5.491008865775293,5.977978631418413,49.00000121954202
1,7,100,100,49,1,100,0,150,99.5,49,0.0,0.0,2.0198589212316875e-5,2.0198589212316875e-5,2.0198589212316875e-5,49.00001020028755
2,7,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.06046884354122817,0.06046884354122817,0.06046884354122817,49.00001020028755
3,7,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.7604489997873443,0.7604489997873443,0.7604489997873443,49.00001020028755
4,7,100,100,49,1,100,0,150,99.5,49,0.0,0.0,2.633742316741805,2.633742316741805,2.633742316741805,49.00001020030375
5,7,100,100,49,1,100,0,150,99.5,49,0.052847090960068815,0.052847090960068815,5.159233817850248,5.159233817850248,5.509183894438296,49.00001021057458
6,7,100,100,49,1,100,0,150,99.5,49,0.1149431746675678,0.1149431746675678,7.565863748686093,7.565863748686093,8.983728782936684,49.00001081005856
7,7,100,100,49,1,100,0,150,99.5,49,0.18632090941768828,0.18632090941768828,10.345939777238394,10.345939777238394,12.720838374875786,49.0000204005751
1,8,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0001587834749683381,0.0001587834749683381,0.0001587834749683381,49.00008018565486
2,8,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.15744455290145343,0.15744455290145343,0.15744455290145343,49.00008018565486
3,8,100,100,49,1,100,0,150,99.5,49,0.0,0.0,1.4179451471469373,1.4179451471469373,1.4179451471469373,49.00008018565486
4,8,100,100,49,1,100,0,150,99.5,49,0.030695471327931396,0.030695471327931396,4.1092432352676225,4.1092432352676225,4.179954471660341,49.00008018567106
5,8,100,100,49,1,100,0,150,99.5,49,0.09696169837739517,0.09696169837739517,6.918094808478945,6.918094808478945,7.951728986183138,49.00008019594189
6,8,100,100,49,1,100,0,150,99.5,49,0.17562622900807173,0.17562622900807173,9.971747363441722,9.971747363441722,12.180414174825128,49.00008079542587
7,8,100,100,49,1,100,0,150,99.5,49,0.2680642737760593,0.2680642737760593,13.822196775515533,13.822196775515533,16.499327718122604,49.000090385942414
8,8,100,100,49,1,100,0,150,99.5,49,0.3744259344760619,0.3744259344760619,18.645325209771592,18.645325209771592,20.70415674758945,49.00016037130971
1,9,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0007669159237222445,0.0007669159237222445,0.0007669159237222445,49.00038729254148
2,9,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.32933783597506316,0.32933783597506316,0.32933783597506316,49.00038729254148
3,9,100,100,49,1,100,0,150,99.5,49,0.0,0.0,2.295928616738674,2.295928616738674,2.295928616738674,49.00038729254148
4,9,100,100,49,1,100,0,150,99.5,49,0.06386411288440465,0.06386411288440465,5.55887492097909,5.55887492097909,5.977978631418413,49.000387292557676
5,9,100,100,49,1,100,0,150,99.5,49,0.1449831931970195,0.1449831931970195,8.887472351433859,8.887472351433859,10.568571042112962,49.00038730282851
6,9,100,100,49,1,100,0,150,99.5,49,0.24371386471343082,0.24371386471343082,12.88608369594832,12.88608369594832,15.424495841827168,49.00038790231249
7,9,100,100,49,1,100,0,150,99.5,49,0.36039885165793323,0.36039885165793323,18.03952438041013,18.03952438041013,20.1889626446488,49.00039749282904
8,9,100,100,49,1,100,0,150,99.5,49,0.49392439166746066,0.49392439166746066,24.327615613913867,24.327615613913867,24.693646615795693,49.000467478196335
9,9,100,100,49,1,100,0,150,99.5,49,0.6426679490627585,0.6426679490627585,31.528750088476656,31.528750088476656,28.873325797798532,49.00077458508296
1,10,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0026561398887570142,0.0026561398887570142,0.0026561398887570142,49.00134135064383
2,10,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.5920529220334037,0.5920529220334037,0.5920529220334037,49.00134135064383
3,10,100,100,49,1,100,0,150,99.5,49,0.021286841869273022,0.021286841869273022,3.3747646016001633,3.3747646016001633,3.370344681193338,49.00134135064383
4,10,100,100,49,1,100,0,150,99.5,49,0.09877087485008942,0.09877087485008942,7.109403606593991,7.109403606593991,7.951728986183138,49.00134135066002
5,10,100,100,49,1,100,0,150,99.5,49,0.19781246631056076,0.19781246631056076,11.172487566282756,11.172487566282756,13.261955589475294,49.00134136093085
6,10,100,100,49,1,100,0,150,99.5,49,0.31959119510454487,0.31959119510454487,16.327211927445035,16.327211927445035,18.624135635378526,49.001341960414834
7,10,100,100,49,1,100,0,150,99.5,49,0.4628820179867522,0.4628820179867522,22.901732501431052,22.901732501431052,23.71947500271505,49.001351550931375
8,10,100,100,49,1,100,0,150,99.5,49,0.6254393919698749,0.6254393919698749,30.70334256323976,30.70334256323976,28.425651669511343,49.00142153629868
9,10,100,100,49,1,100,0,150,99.5,49,0.8050874521953804,0.8050874521953804,39.46170303159338,39.46170303159338,32.71521061506733,49.0017286431853
10,10,100,100,49,1,100,0,150,99.5,49,0.9999622311883104,0.9999622311883104,49.000833042222624,49.000833042222624,36.603234127322914,49.00268270128764
1,11,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.007256571590152916,0.007256571590152916,0.007256571590152916,49.00366456865302
2,11,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.9542482917562434,0.9542482917562434,0.9542482917562434,49.00366456865302
3,11,100,100,49,1,100,0,150,99.5,49,0.04429349274668825,0.04429349274668825,4.503265006572636,4.503265006572636,4.60896960639241,49.00366456865302
4,11,100,100,49,1,100,0,150,99.5,49,0.1361969870856369,0.1361969870856369,8.82579492333349,8.82579492333349,10.036398788523826,49.00366456866922
5,11,100,100,49,1,100,0,150,99.5,49,0.2559847912884997,0.2559847912884997,13.79425667947659,13.79425667947659,15.96272503787487,49.00366457894006
6,11,100,100,49,1,100,0,150,99.5,49,0.40313283106314635,0.40313283106314635,20.241735232431335,20.241735232431335,21.724115848679894,49.003665178424036
7,11,100,100,49,1,100,0,150,99.5,49,0.5747858260120541,0.5747858260120541,28.30119566987726,28.30119566987726,27.057440421226907,49.00367476894058
8,11,100,100,49,1,100,0,150,99.5,49,0.767883384737877,0.767883384737877,37.655216907746386,37.655216907746386,31.8902590308888,49.00374475430789
9,11,100,100,49,1,100,0,150,99.5,49,0.9798668208623937,0.9798668208623937,48.01834298008494,48.01834298008494,36.231649758991715,49.00405186119451
10,11,100,100,49,1,100,0,150,99.5,49,0.9999999787980809,0.9999999787980809,49.00500487946189,49.00500487946189,40.12188033073439,49.00500591929685
11,11,100,100,49,1,100,0,150,99.5,49,0.9999999696590441,0.9999999696590441,49.007327647355005,49.007327647355005,43.61014926262854,49.00732913730605
1,12,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.016639639425330977,0.016639639425330977,0.016639639425330977,49.00840301790979
2,12,100,100,49,1,100,0,150,99.5,49,0.0,0.0,1.4179451471469373,1.4179451471469373,1.4179451471469373,49.00840301790979
3,12,100,100,49,1,100,0,150,99.5,49,0.06792811470984396,0.06792811470984396,5.718853961969059,5.718853961969059,5.977978631418413,49.00840301790979
4,12,100,100,49,1,100,0,150,99.5,49,0.1767369376868818,0.1767369376868818,10.727634834977053,10.727634834977053,12.180414174825128,49.008403017925986
5,12,100,100,49,1,100,0,150,99.5,49,0.3196588190095488,0.3196588190095488,16.734954401854278,16.734954401854278,18.624135635378526,49.00840302819682
6,12,100,100,49,1,100,0,150,99.5,49,0.49393146975795527,0.49393146975795527,24.568675676551344,24.568675676551344,24.693646615795693,49.008403627680806
7,12,100,100,49,1,100,0,150,99.5,49,0.6953583274788132,0.6953583274788132,34.16128941088921,34.16128941088921,30.191217816638684,49.00841321819734
8,12,100,100,49,1,100,0,150,99.5,49,0.9203058685315263,0.9203058685315263,45.1110220830595,45.1110220830595,35.09435176891491,49.00848320356465
9,12,100,100,49,1,100,0,150,99.5,49,0.9999999827723663,0.9999999827723663,49.0087894662674,49.0087894662674,39.44593182851226,49.008790310451275
10,12,100,100,49,1,100,0,150,99.5,49,0.9999999734816608,0.9999999734816608,49.00974306692074,49.00974306692074,43.30833968710102,49.00974436855362
11,12,100,100,49,1,100,0,150,99.5,49,0.9999999501919278,0.9999999501919278,49.012065139024735,49.012065139024735,46.745137866301434,49.01206758656282
12,12,100,100,49,1,100,0,150,99.5,49,0.9999999093853704,0.9999999093853704,49.01680158070554,49.01680158070554,49.814357932721705,49.016806035819585
1,13,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.033403300003986836,0.033403300003986836,0.033403300003986836,49.01686866650201
2,13,100,100,49,1,100,0,150,99.5,49,0.004450279089160201,0.004450279089160201,1.9920138582077074,1.9920138582077074,1.9800040113920336,49.01686866650201
3,13,100,100,49,1,100,0,150,99.5,49,0.09268896845202153,0.09268896845202153,7.037940143697971,7.037940143697971,7.445587281233379,49.01686866650201
4,13,100,100,49,1,100,0,150,99.5,49,0.22076401205243204,0.22076401205243204,12.812406149120964,12.812406149120964,14.344428375255248,49.016868666518214
5,13,100,100,49,1,100,0,150,99.5,49,0.38871551150441513,0.38871551150441513,19.968428348038444,19.968428348038444,21.215913404699073,49.016868676789045
6,13,100,100,49,1,100,0,150,99.5,49,0.5914976312385731,0.5914976312385731,29.260919732838147,29.260919732838147,27.517707385922098,49.01686927627303
7,13,100,100,49,1,100,0,150,99.5,49,0.8239189983594022,0.8239189983594022,40.43104887193878,40.43104887193878,33.12163079649939,49.01687886678956
8,13,100,100,49,1,100,0,150,99.5,49,0.999999986209874,0.999999986209874,49.01694817762109,49.01694817762109,38.052968415562624,49.016948852156865
9,13,100,100,49,1,100,0,150,99.5,49,0.9999999823691111,0.9999999823691111,49.01725509485,49.01725509485,42.3850547101092,49.01725595904349
10,13,100,100,49,1,100,0,150,99.5,49,0.9999999615529764,0.9999999615529764,49.01820812976237,49.01820812976237,46.19934297180488,49.01821001714583
11,13,100,100,49,1,100,0,150,99.5,49,0.9999999193899752,0.9999999193899752,49.02052927405263,49.02052927405263,49.57134376628205,49.02053323515504
12,13,100,100,49,1,100,0,150,99.5,49,0.999999845164339,0.999999845164339,49.0252640727524,49.0252640727524,52.566611348593476,49.025271684411805
13,13,100,100,49,1,100,0,150,99.5,49,0.9999997267134301,0.9999997267134301,49.03372390130639,49.03372390130639,55.24051403630822,49.03373733300403
1,14,100,100,49,1,100,0,150,99.5,49,0.0,0.0,0.06046884354122817,0.06046884354122817,0.06046884354122817,49.03053676598832
2,14,100,100,49,1,100,0,150,99.5,49,0.017544893296927842,0.017544893296927842,2.664895903084246,2.664895903084246,2.633742316741805,49.03053676598832
3,14,100,100,49,1,100,0,150,99.5,49,0.11898802061686399,0.11898802061686399,8.461069277009841,8.461069277009841,8.983728782936684,49.03053676598832
4,14,100,100,49,1,100,0,150,99.5,49,0.26843054854532483,0.26843054854532483,15.071143122572941,15.071143122572941,16.499327718122604,49.030536766004516
5,14,100,100,49,1,100,0,150,99.5,49,0.4628957156105877,0.4628957156105877,23.472171877263325,23.472171877263325,23.71947500271505,49.030536776275355
6,14,100,100,49,1,100,0,150,99.5,49,0.695358564599969,0.695358564599969,34.283947338193826,34.283947338193826,30.191217816638684,49.03053737575933
7,14,100,100,49,1,100,0,150,99.5,49,0.9598725759561242,0.9598725759561242,47.07354697864109,47.07354697864109,35.85633174879831,49.03054696627587
8,14,100,100,49,1,100,0,150,99.5,49,0.9999999910386381,0.9999999910386381,49.03061651342772,49.03061651342772,40.78454406538208,49.03061695164318
9,14,100,100,49,1,100,0,150,99.5,49,0.9999999775261863,0.9999999775261863,49.030922957468995,49.030922957468995,45.076147262644724,49.0309240585298
10,14,100,100,49,1,100,0,150,99.5,49,0.9999999437851452,0.9999999437851452,49.03187535870514,49.03187535870514,48.828845675045365,49.03187811663214
11,14,100,100,49,1,100,0,150,99.5,49,0.9999998748614735,0.9999998748614735,49.03419518995459,49.03419518995459,52.12799225633887,49.03420133464135
12,14,100,100,49,1,100,0,150,99.5,49,0.999999751413403,0.999999751413403,49.03892757369644,49.03892757369644,55.04513512547653,49.038939783898115
13,14,100,100,49,1,100,0,150,99.5,49,0.9999995516866955,0.9999995516866955,49.04738341887764,49.04738341887764,57.63929874218139,49.047405432490336
14,14,100,100,49,1,100,0,150,99.5,49,0.999999253460027,0.999999253460027,49.06103691153679,49.06103691153679,59.95894747599433,49.06107353197664
2,2,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0,0.0,0.0,49.0
1,3,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0,0.0,0.0,49.0
2,3,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.1102230246251565e-14,1.1102230246251565e-14,1.1102230246251565e-14,49.0
3,3,200,100,49,1,100,0,150,99.5,49,0.0,0.0,5.881595210865953e-9,5.881595210865953e-9,5.881595210865953e-9,49.0
1,4,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0,0.0,0.0,49.0
2,4,200,100,49,1,100,0,150,99.5,49,0.0,0.0,2.521205466621268e-10,2.521205466621268e-10,2.521205466621268e-10,49.0
3,4,200,100,49,1,100,0,150,99.5,49,0.0,0.0,2.7687759973638038e-6,2.7687759973638038e-6,2.7687759973638038e-6,49.0
4,4,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.00024788787238438914,0.00024788787238438914,0.00024788787238438914,49.0
1,5,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0,0.0,0.0,49.0
2,5,200,100,49,1,100,0,150,99.5,49,0.0,0.0,7.055078743434251e-8,7.055078743434251e-8,7.055078743434251e-8,49.0
3,5,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.00010170804921605381,0.00010170804921605381,0.00010170804921605381,49.0
4,5,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0035052666248813757,0.0035052666248813757,0.0035052666248813757,49.0
5,5,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.02846076752696103,0.02846076752696103,0.02846076752696103,49.0
1,6,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.1102230246251565e-14,1.1102230246251565e-14,1.1102230246251565e-14,49.00000000000001
2,6,200,100,49,1,100,0,150,99.5,49,0.0,0.0,2.7687759973638038e-6,2.7687759973638038e-6,2.7687759973638038e-6,49.00000000000001
3,6,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0010846341020442907,0.0010846341020442907,0.0010846341020442907,49.00000000000001
4,6,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.020105684403171065,0.020105684403171065,0.020105684403171065,49.00000000000001
5,6,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.1135922327004768,0.1135922327004768,0.1135922327004768,49.00000000000001
6,6,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.35736228517695423,0.35736228517695423,0.35736228517695423,49.00000000000001
1,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,4.0745185003743245e-12,4.0745185003743245e-12,4.0745185003743245e-12,49.00000000000206
2,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,3.656481039060466e-5,3.656481039060466e-5,3.656481039060466e-5,49.00000000000206
3,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.005782826812772424,0.005782826812772424,0.005782826812772424,49.00000000000206
4,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.06936598590996379,0.06936598590996379,0.06936598590996379,49.00000000000206
5,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.30351107182737813,0.30351107182737813,0.30351107182737813,49.00000000000206
6,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.8070738284536527,0.8070738284536527,0.8070738284536527,49.00000000000206
7,7,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.618197289597123,1.618197289597123,1.618197289597123,49.000000000004114
1,8,200,100,49,1,100,0,150,99.5,49,0.0,0.0,2.521205466621268e-10,2.521205466621268e-10,2.521205466621268e-10,49.000000000127315
2,8,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.00024788787238438914,0.00024788787238438914,0.00024788787238438914,49.000000000127315
3,8,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.020105684403171065,0.020105684403171065,0.020105684403171065,49.000000000127315
4,8,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.1747201938515297,0.1747201938515297,0.1747201938515297,49.000000000127315
5,8,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.6322999386970563,0.6322999386970563,0.6322999386970563,49.000000000127315
6,8,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.4836248947028063,1.4836248947028063,1.4836248947028063,49.00000000012733
7,8,200,100,49,1,100,0,150,99.5,49,0.01632004085516017,0.01632004085516017,2.656744374454029,2.656744374454029,2.7222781515000904,49.000000000129376
8,8,200,100,49,1,100,0,150,99.5,49,0.0427344040592765,0.0427344040592765,3.7588145135112363,3.7588145135112363,4.286621066287532,49.000000000254644
1,9,200,100,49,1,100,0,150,99.5,49,0.0,0.0,5.881595210865953e-9,5.881595210865953e-9,5.881595210865953e-9,49.000000002970204
2,9,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0010846341020442907,0.0010846341020442907,0.0010846341020442907,49.000000002970204
3,9,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0527128821316003,0.0527128821316003,0.0527128821316003,49.000000002970204
4,9,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.35736228517695423,0.35736228517695423,0.35736228517695423,49.000000002970204
5,9,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.1169469387218856,1.1169469387218856,1.1169469387218856,49.000000002970204
6,9,200,100,49,1,100,0,150,99.5,49,0.010728298970976833,0.010728298970976833,2.3616893841283026,2.3616893841283026,2.3791507197454376,49.00000000297021
7,9,200,100,49,1,100,0,150,99.5,49,0.0395074178867301,0.0395074178867301,3.6264506012222184,3.6264506012222184,4.075942126670251,49.000000002972264
8,9,200,100,49,1,100,0,150,99.5,49,0.07175662799677837,0.07175662799677837,4.864766472326609,4.864766472326609,6.097761831857984,49.00000000309753
9,9,200,100,49,1,100,0,150,99.5,49,0.10819039272658891,0.10819039272658891,6.256294996031279,6.256294996031279,8.336689426258182,49.00000000594041
1,10,200,100,49,1,100,0,150,99.5,49,0.0,0.0,7.055078743434251e-8,7.055078743434251e-8,7.055078743434251e-8,49.00000003562815
2,10,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.0035052666248813757,0.0035052666248813757,0.0035052666248813757,49.00000003562815
3,10,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.1135922327004768,0.1135922327004768,0.1135922327004768,49.00000003562815
4,10,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.6322999386970563,0.6322999386970563,0.6322999386970563,49.00000003562815
5,10,200,100,49,1,100,0,150,99.5,49,0.00020595415323851755,0.00020595415323851755,1.7594014831648375,1.7594014831648375,1.7587946605721494,49.00000003562815
6,10,200,100,49,1,100,0,150,99.5,49,0.030184224236373042,0.030184224236373042,3.2162399916711695,3.2162399916711695,3.468584281649756,49.00000003562815
7,10,200,100,49,1,100,0,150,99.5,49,0.06447237676476633,0.06447237676476633,4.603527106442414,4.603527106442414,5.626134944044248,49.0000000356302
8,10,200,100,49,1,100,0,150,99.5,49,0.10396755826790688,0.10396755826790688,6.110739053611532,6.110739053611532,8.08017672836393,49.00000003575547
9,10,200,100,49,1,100,0,150,99.5,49,0.1493378021321113,0.1493378021321113,7.937090934837015,7.937090934837015,10.702850055882141,49.00000003859835
10,10,200,100,49,1,100,0,150,99.5,49,0.20087876487078213,0.20087876487078213,10.182220561340301,10.182220561340301,13.397967485796169,49.000000071256295
1,11,200,100,49,1,100,0,150,99.5,49,0.0,0.0,5.265783142860414e-7,5.265783142860414e-7,5.265783142860414e-7,49.00000026592205
2,11,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.009105898023198389,0.009105898023198389,0.009105898023198389,49.00000026592205
3,11,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.21242600832649394,0.21242600832649394,0.21242600832649394,49.00000026592205
4,11,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.007293006422827,1.007293006422827,1.007293006422827,49.00000026592205
5,11,200,100,49,1,100,0,150,99.5,49,0.015813304971814237,0.015813304971814237,2.497316477342559,2.497316477342559,2.5480859063479744,49.00000026592205
6,11,200,100,49,1,100,0,150,99.5,49,0.0506583361975841,0.0506583361975841,4.067718290622095,4.067718290622095,4.719372094068652,49.000000265922054
7,11,200,100,49,1,100,0,150,99.5,49,0.091691457038464,0.091691457038464,5.6822780269916,5.6822780269916,7.321050821482434,49.0000002659241
8,11,200,100,49,1,100,0,150,99.5,49,0.1398149913671181,0.1398149913671181,7.586129358197255,7.586129358197255,10.169886210571843,49.00000026604937
9,11,200,100,49,1,100,0,150,99.5,49,0.19545275545837745,0.19545275545837745,9.960753302766838,9.960753302766838,13.127324442582445,49.00000026889226
10,11,200,100,49,1,100,0,150,99.5,49,0.25852538380123713,0.25852538380123713,12.843192166709114,12.843192166709114,16.097652812737717,49.0000003015502
11,11,200,100,49,1,100,0,150,99.5,49,0.3286465579142432,0.3286465579142432,16.178064954308898,16.178064954308898,19.018451187087404,49.000000531844094
1,12,200,100,49,1,100,0,150,99.5,49,0.0,0.0,2.7687759973638038e-6,2.7687759973638038e-6,2.7687759973638038e-6,49.00000139823188
2,12,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.020105684403171065,0.020105684403171065,0.020105684403171065,49.00000139823188
3,12,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.35736228517695423,0.35736228517695423,0.35736228517695423,49.00000139823188
4,12,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.4836248947028063,1.4836248947028063,1.4836248947028063,49.00000139823188
5,12,200,100,49,1,100,0,150,99.5,49,0.031785622386517234,0.031785622386517234,3.2219962330657257,3.2219962330657257,3.468584281649756,49.00000139823188
6,12,200,100,49,1,100,0,150,99.5,49,0.07253580045842523,0.07253580045842523,4.978926711683476,4.978926711683476,6.097761831857984,49.00000139823188
7,12,200,100,49,1,100,0,150,99.5,49,0.12155650240542543,0.12155650240542543,6.922309518057471,6.922309518057471,9.115096332517215,49.000001398233934
8,12,200,100,49,1,100,0,150,99.5,49,0.17955264710688515,0.17955264710688515,9.324496283830785,9.324496283830785,12.316135260803417,49.000001398359196
9,12,200,100,49,1,100,0,150,99.5,49,0.2465231896525234,0.2465231896525234,12.3162050770431,12.3162050770431,15.559815378196372,49.000001401202084
10,12,200,100,49,1,100,0,150,99.5,49,0.3219935930278046,0.3219935930278046,15.868563915526837,15.868563915526837,18.756122864533285,49.00000143386003
11,12,200,100,49,1,100,0,150,99.5,49,0.4053322251804004,0.4053322251804004,19.892666018983995,19.892666018983995,21.85107914139528,49.00000166415393
12,12,200,100,49,1,100,0,150,99.5,49,0.4959219662939102,0.4959219662939102,24.310664373882016,24.310664373882016,24.81470256249314,49.000002796463754
1,13,200,100,49,1,100,0,150,99.5,49,0.0,0.0,1.1157804513661773e-5,1.1157804513661773e-5,1.1157804513661773e-5,49.00000563469128
2,13,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.03920415885128037,0.03920415885128037,0.03920415885128037,49.00000563469128
3,13,200,100,49,1,100,0,150,99.5,49,0.0,0.0,0.5543676996246472,0.5543676996246472,0.5543676996246472,49.00000563469128
4,13,200,100,49,1,100,0,150,99.5,49,0.009929069361288727,0.009929069361288727,2.0504440492765657,2.0504440492765657,2.0576262541282753,49.00000563469128
5,13,200,100,49,1,100,0,150,99.5,49,0.04842270957271111,0.04842270957271111,3.97532811039536,3.97532811039536,4.501149815956895,49.00000563469128
