S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
1,9,3,100,49,1,100,0,150,99.5,49,75,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,76,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,77,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,78,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,79,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,80,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,81,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,82,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,83,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,84,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,85,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,86,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,87,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,88,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,89,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,90,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,91,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,92,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,93,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,94,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,95,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,96,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,97,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,98,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,99,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,100,84.46776406035666,1.0
1,9,3,100,49,1,100,0,150,99.5,49,101,84.46776406035666,1.0
2,9,3,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
2,9,3,100,49,1,100,0,150,99.5,49,2,84.24211909833048,1.4866248148149392e-6
2,9,3,100,49,1,100,0,150,99.5,49,3,84.24212231758135,2.2100528339215152e-6
2,9,3,100,49,1,100,0,150,99.5,49,4,84.24212710339069,3.285517514064923e-6
2,9,3,100,49,1,100,0,150,99.5,49,5,84.24213421807245,4.884326612636727e-6
2,9,3,100,49,1,100,0,150,99.5,49,6,84.24214479488563,7.261147873204377e-6
2,9,3,100,49,1,100,0,150,99.5,49,7,84.2421605185262,1.0794570806918078e-5
2,9,3,100,49,1,100,0,150,99.5,49,8,84.2421838934266,1.6047402860775295e-5
2,9,3,100,49,1,100,0,150,99.5,49,9,84.24221864256467,2.3856298375832153e-5
2,9,3,100,49,1,100,0,150,99.5,49,10,84.24227030022656,3.546498369455578e-5
2,9,3,100,49,1,100,0,150,99.5,49,11,84.2423470929664,5.2722269715857756e-5
2,9,3,100,49,1,100,0,150,99.5,49,12,84.24246124869596,7.83763267526669e-5
2,9,3,100,49,1,100,0,150,99.5,49,13,84.24263094155697,0.00011651194966989261
2,9,3,100,49,1,100,0,150,99.5,49,14,84.2428831804469,0.00017320014037245518
2,9,3,100,49,1,100,0,150,99.5,49,15,84.24325809705566,0.00025746276196921485
2,9,3,100,49,1,100,0,150,99.5,49,16,84.24381530705439,0.0003827043394153794
2,9,3,100,49,1,100,0,150,99.5,49,17,84.24464333696199,0.0005688355789085509
2,9,3,100,49,1,100,0,150,99.5,49,18,84.24587357252344,0.0008454191395618308
2,9,3,100,49,1,100,0,150,99.5,49,19,84.24770084955347,0.0012563217195362252
2,9,3,100,49,1,100,0,150,99.5,49,20,84.2504137450906,0.0018665759793053982
2,9,3,100,49,1,100,0,150,99.5,49,21,84.25443890606967,0.0027724628491092446
2,9,3,100,49,1,100,0,150,99.5,49,22,84.26040540792903,0.004116239254724137
2,9,3,100,49,1,100,0,150,99.5,49,23,84.26923706398232,0.00610746160400084
2,9,3,100,49,1,100,0,150,99.5,49,24,84.28228233892563,0.009053441353849417
2,9,3,100,49,1,100,0,150,99.5,49,25,84.30149172337788,0.01340182816509273
2,9,3,100,49,1,100,0,150,99.5,49,26,84.3296479129144,0.019798148603181256
2,9,3,100,49,1,100,0,150,99.5,49,27,84.37063810683681,0.02915918883039045
2,9,3,100,49,1,100,0,150,99.5,49,28,84.429717322063,0.04275706654626079
2,9,3,100,49,1,100,0,150,99.5,49,29,84.51362642652182,0.06229456594695026
2,9,3,100,49,1,100,0,150,99.5,49,30,84.63027764028959,0.08992411813110651
2,9,3,100,49,1,100,0,150,99.5,49,31,84.78751675646919,0.12811739256077745
2,9,3,100,49,1,100,0,150,99.5,49,32,84.99035795639115,0.17924271949169712
2,9,3,100,49,1,100,0,150,99.5,49,33,85.2364834364572,0.24471127983217122
2,9,3,100,49,1,100,0,150,99.5,49,34,85.511352490132,0.3237344354800685
2,9,3,100,49,1,100,0,150,99.5,49,35,85.78689379752804,0.412199111611277
2,9,3,100,49,1,100,0,150,99.5,49,36,86.028650258277,0.5026864673265101
2,9,3,100,49,1,100,0,150,99.5,49,37,86.21062012923072,0.5864249308950752
2,9,3,100,49,1,100,0,150,99.5,49,38,86.32713238335798,0.6564529412061986
2,9,3,100,49,1,100,0,150,99.5,49,39,86.39105008557131,0.7098349063052316
2,9,3,100,49,1,100,0,150,99.5,49,40,86.42174636085001,0.7475291196325589
2,9,3,100,49,1,100,0,150,99.5,49,41,86.43503163629909,0.7726524857256036
2,9,3,100,49,1,100,0,150,99.5,49,42,86.44036245527417,0.78873376851639
2,9,3,100,49,1,100,0,150,99.5,49,43,86.44239008170018,0.7987552211756337
2,9,3,100,49,1,100,0,150,99.5,49,44,86.44313138351748,0.8048946147417295
2,9,3,100,49,1,100,0,150,99.5,49,45,86.44339324361123,0.8086160613706497
2,9,3,100,49,1,100,0,150,99.5,49,46,86.44348218106519,0.8108572564123366
2,9,3,100,49,1,100,0,150,99.5,49,47,86.44351062105139,0.8122016946907997
2,9,3,100,49,1,100,0,150,99.5,49,48,86.44351868328071,0.8130062852601662
2,9,3,100,49,1,100,0,150,99.5,49,49,86.44352029447043,0.813487116951148
2,9,3,100,49,1,100,0,150,99.5,49,50,86.44352011152509,0.8137742232433639
2,9,3,100,49,1,100,0,150,99.5,49,51,86.44351959418216,0.8139455685201022
2,9,3,100,49,1,100,0,150,99.5,49,52,86.44351914016384,0.8140477965738353
2,9,3,100,49,1,100,0,150,99.5,49,53,86.44351881759715,0.8141087768784556
2,9,3,100,49,1,100,0,150,99.5,49,54,86.44351860679335,0.8141451484677145
2,9,3,100,49,1,100,0,150,99.5,49,55,86.44351847451883,0.8141668408397973
2,9,3,100,49,1,100,0,150,99.5,49,56,86.4435183933025,0.8141797778868842
2,9,3,100,49,1,100,0,150,99.5,49,57,86.44351834403874,0.8141874931961686
2,9,3,100,49,1,100,0,150,99.5,49,58,86.44351831436487,0.8141920943377637
2,9,3,100,49,1,100,0,150,99.5,49,59,86.44351829656372,0.8141948382759517
2,9,3,100,49,1,100,0,150,99.5,49,60,86.44351828591061,0.8141964746438185
2,9,3,100,49,1,100,0,150,99.5,49,61,86.4435182795443,0.8141974505010958
2,9,3,100,49,1,100,0,150,99.5,49,62,86.44351827574302,0.8141980324581252
2,9,3,100,49,1,100,0,150,99.5,49,63,86.44351827347444,0.8141983795105514
2,9,3,100,49,1,100,0,150,99.5,49,64,86.44351827212095,0.8141985864765411
2,9,3,100,49,1,100,0,150,99.5,49,65,86.44351827131362,0.8141987099014247
2,9,3,100,49,1,100,0,150,99.5,49,66,86.44351827083206,0.8141987835062646
2,9,3,100,49,1,100,0,150,99.5,49,67,86.44351827054487,0.8141988274007501
2,9,3,100,49,1,100,0,150,99.5,49,68,86.44351827037357,0.814198853577367
2,9,3,100,49,1,100,0,150,99.5,49,69,86.44351827027143,0.8141988691878757
2,9,3,100,49,1,100,0,150,99.5,49,70,86.4435182702105,0.8141988784972517
2,9,3,100,49,1,100,0,150,99.5,49,71,86.44351827017418,0.8141988840489276
2,9,3,100,49,1,100,0,150,99.5,49,72,86.44351827015251,0.8141988873596868
2,9,3,100,49,1,100,0,150,99.5,49,73,86.4435182701396,0.8141988893340686
2,9,3,100,49,1,100,0,150,99.5,49,74,86.44351827013189,0.8141988905114974
2,9,3,100,49,1,100,0,150,99.5,49,75,86.4435182701273,0.8141988912136606
2,9,3,100,49,1,100,0,150,99.5,49,76,86.44351827012454,0.8141988916323979
2,9,3,100,49,1,100,0,150,99.5,49,77,86.44351827012292,0.8141988918821133
2,9,3,100,49,1,100,0,150,99.5,49,78,86.44351827012194,0.8141988920310317
2,9,3,100,49,1,100,0,150,99.5,49,79,86.44351827012137,0.8141988921198398
2,9,3,100,49,1,100,0,150,99.5,49,80,86.44351827012102,0.8141988921728007
2,9,3,100,49,1,100,0,150,99.5,49,81,86.44351827012082,0.8141988922043841
2,9,3,100,49,1,100,0,150,99.5,49,82,86.44351827012069,0.814198892223219
2,9,3,100,49,1,100,0,150,99.5,49,83,86.44351827012062,0.8141988922344513
2,9,3,100,49,1,100,0,150,99.5,49,84,86.44351827012056,0.8141988922411496
2,9,3,100,49,1,100,0,150,99.5,49,85,86.44351827012053,0.8141988922451442
2,9,3,100,49,1,100,0,150,99.5,49,86,86.44351827012055,0.8141988922475265
2,9,3,100,49,1,100,0,150,99.5,49,87,86.44351827012052,0.814198892248947
2,9,3,100,49,1,100,0,150,99.5,49,88,86.4435182701205,0.814198892249794
2,9,3,100,49,1,100,0,150,99.5,49,89,86.44351827012052,0.8141988922502993
2,9,3,100,49,1,100,0,150,99.5,49,90,86.44351827012052,0.8141988922506007
2,9,3,100,49,1,100,0,150,99.5,49,91,86.44351827012052,0.8141988922507805
2,9,3,100,49,1,100,0,150,99.5,49,92,86.44351827012052,0.8141988922508877
2,9,3,100,49,1,100,0,150,99.5,49,93,86.4435182701205,0.8141988922509514
2,9,3,100,49,1,100,0,150,99.5,49,94,86.44351827012052,0.8141988922509896
2,9,3,100,49,1,100,0,150,99.5,49,95,86.4435182701205,0.8141988922510124
2,9,3,100,49,1,100,0,150,99.5,49,96,86.44351827012049,0.8141988922510257
2,9,3,100,49,1,100,0,150,99.5,49,97,86.44351827012052,0.8141988922510339
2,9,3,100,49,1,100,0,150,99.5,49,98,86.44351827012052,0.8141988922510388
2,9,3,100,49,1,100,0,150,99.5,49,99,86.4435182701205,0.8141988922510417
2,9,3,100,49,1,100,0,150,99.5,49,100,86.4435182701205,0.8141988922510435
2,9,3,100,49,1,100,0,150,99.5,49,101,86.4435182701205,0.8141988922510444
3,9,3,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
3,9,3,100,49,1,100,0,150,99.5,49,2,89.2953355297405,1.1333634241731944e-6
3,9,3,100,49,1,100,0,150,99.5,49,3,89.29533613433591,1.2845125919550049e-6
3,9,3,100,49,1,100,0,150,99.5,49,4,89.2953368195617,1.4558194462351265e-6
3,9,3,100,49,1,100,0,150,99.5,49,5,89.29533759617084,1.6499722522242664e-6
3,9,3,100,49,1,100,0,150,99.5,49,6,89.29533847635028,1.8700177808355167e-6
3,9,3,100,49,1,100,0,150,99.5,49,7,89.2953394739122,2.1194091170710706e-6
3,9,3,100,49,1,100,0,150,99.5,49,8,89.29534060451066,2.4020598433784327e-6
3,9,3,100,49,1,100,0,150,99.5,49,9,89.29534188588742,2.722405447899091e-6
3,9,3,100,49,1,100,0,150,99.5,49,10,89.29534333815,3.085472920805588e-6
3,9,3,100,49,1,100,0,150,99.5,49,11,89.29534498408746,3.4969596302807055e-6
3,9,3,100,49,1,100,0,150,99.5,49,12,89.29534684952779,3.963322715140859e-6
3,9,3,100,49,1,100,0,150,99.5,49,13,89.29534896374305,4.491880395915897e-6
3,9,3,100,49,1,100,0,150,99.5,49,14,89.29535135990878,5.090926792941607e-6
3,9,3,100,49,1,100,0,150,99.5,49,15,89.29535407562433,5.769862051611212e-6
3,9,3,100,49,1,100,0,150,99.5,49,16,89.29535715350262,6.539339814665147e-6
3,9,3,100,49,1,100,0,150,99.5,49,17,89.2953606418387,7.41143435300577e-6
3,9,3,100,49,1,100,0,150,99.5,49,18,89.29536459536715,8.399829974228971e-6
3,9,3,100,49,1,100,0,150,99.5,49,19,89.29536907612051,9.520035676646357e-6
3,9,3,100,49,1,100,0,150,99.5,49,20,89.29537415440228,1.0789628411436062e-5
3,9,3,100,49,1,100,0,150,99.5,49,21,89.29537990988916,1.2228528762820386e-5
3,9,3,100,49,1,100,0,150,99.5,49,22,89.29538643288043,1.3859313362737608e-5
3,9,3,100,49,1,100,0,150,99.5,49,23,89.2953938257137,1.5707568930167026e-5
3,9,3,100,49,1,100,0,150,99.5,49,24,89.29540220436913,1.780229347490618e-5
3,9,3,100,49,1,100,0,150,99.5,49,25,89.29541170028716,2.0176350941159902e-5
3,9,3,100,49,1,100,0,150,99.5,49,26,89.29542246242845,2.2866986399033987e-5
3,9,3,100,49,1,100,0,150,99.5,49,27,89.29543465960772,2.5916409834630074e-5
3,9,3,100,49,1,100,0,150,99.5,49,28,89.29544848313819,2.9372457656227452e-5
3,9,3,100,49,1,100,0,150,99.5,49,29,89.29546414982767,3.3289342241142584e-5
3,9,3,100,49,1,100,0,150,99.5,49,30,89.29548190537326,3.77285012134332e-5
3,9,3,100,49,1,100,0,150,99.5,49,31,89.2955020282067,4.275955968708326e-5
3,9,3,100,49,1,100,0,150,99.5,49,32,89.29552483385092,4.846142045561043e-5
3,9,3,100,49,1,100,0,150,99.5,49,33,89.29555067985488,5.49234990829183e-5
3,9,3,100,49,1,100,0,150,99.5,49,34,89.2955799713831,6.224712308051646e-5
3,9,3,100,49,1,100,0,150,99.5,49,35,89.29561316754635,7.05471168752091e-5
3,9,3,100,49,1,100,0,150,99.5,49,36,89.29565078857115,7.995359711502463e-5
3,9,3,100,49,1,100,0,150,99.5,49,37,89.29569342391825,9.061400606963633e-5
3,9,3,100,49,1,100,0,150,99.5,49,38,89.29574174147463,0.00010269541449937084
3,9,3,100,49,1,100,0,150,99.5,49,39,89.29579649795997,0.00011638712944345985
3,9,3,100,49,1,100,0,150,99.5,49,40,89.29585855070533,0.00013190364696792235
3,9,3,100,49,1,100,0,150,99.5,49,41,89.29592887098401,0.00014948799507615772
3,9,3,100,49,1,100,0,150,99.5,49,42,89.29600855909494,0.00016941551778636962
3,9,3,100,49,1,100,0,150,99.5,49,43,89.29609886142619,0.0001919981578902642
3,9,3,100,49,1,100,0,150,99.5,49,44,89.296201189753,0.0002175893032035289
3,9,3,100,49,1,100,0,150,99.5,49,45,89.2963171430571,0.00024658926928194995
3,9,3,100,49,1,100,0,150,99.5,49,46,89.29644853218876,0.0002794515006935698
3,9,3,100,49,1,100,0,150,99.5,49,47,89.29659740773157,0.0003166895830961014
3,9,3,100,49,1,100,0,150,99.5,49,48,89.29676609147229,0.0003588851696602125
3,9,3,100,49,1,100,0,150,99.5,49,49,89.29695721192603,0.0004066969378921498
3,9,3,100,49,1,100,0,150,99.5,49,50,89.29717374441694,0.0004608707067269562
3,9,3,100,49,1,100,0,150,99.5,49,51,89.29741905627068,0.0005222508589589371
3,9,3,100,49,1,100,0,150,99.5,49,52,89.29769695773497,0.00059179323070363
3,9,3,100,49,1,100,0,150,99.5,49,53,89.29801175930767,0.0006705796476717634
3,9,3,100,49,1,100,0,150,99.5,49,54,89.29836833621945,0.000759834307565936
3,9,3,100,49,1,100,0,150,99.5,49,55,89.29877220088753,0.0008609422288117437
3,9,3,100,49,1,100,0,150,99.5,49,56,89.29922958422829,0.0009754700079526269
3,9,3,100,49,1,100,0,150,99.5,49,57,89.2997475267847,0.0011051891511074138
3,9,3,100,49,1,100,0,150,99.5,49,58,89.30033398069268,0.001252102268499341
3,9,3,100,49,1,100,0,150,99.5,49,59,89.30099792356555,0.0014184724446081006
3,9,3,100,49,1,100,0,150,99.5,49,60,89.30174948542292,0.00160685611910955
3,9,3,100,49,1,100,0,150,99.5,49,61,89.30260008981222,0.0018201398342578292
3,9,3,100,49,1,100,0,150,99.5,49,62,89.30356261026598,0.0020615812211140466
3,9,3,100,49,1,100,0,150,99.5,49,63,89.30465154318965,0.002334854607877269
3,9,3,100,49,1,100,0,150,99.5,49,64,89.30588319816766,0.0026441016356907893
3,9,3,100,49,1,100,0,150,99.5,49,65,89.30727590649231,0.002993987256996207
3,9,3,100,49,1,100,0,150,99.5,49,66,89.30885024843118,0.003389761464061639
3,9,3,100,49,1,100,0,150,99.5,49,67,89.31062929932823,0.003837327044717809
3,9,3,100,49,1,100,0,150,99.5,49,68,89.31263889403908,0.0043433135810673155
3,9,3,100,49,1,100,0,150,99.5,49,69,89.31490790838838,0.0049151577856535395
3,9,3,100,49,1,100,0,150,99.5,49,70,89.31746855525073,0.0055611900968643374
3,9,3,100,49,1,100,0,150,99.5,49,71,89.3203566914333,0.006290727217431984
3,9,3,100,49,1,100,0,150,99.5,49,72,89.32361212970358,0.007114169960460257
3,9,3,100,49,1,100,0,150,99.5,49,73,89.3272789479824,0.008043105347536085
3,9,3,100,49,1,100,0,150,99.5,49,74,89.33140578482417,0.009090411361791067
3,9,3,100,49,1,100,0,150,99.5,49,75,89.33604610675404,0.010270362071965845
3,9,3,100,49,1,100,0,150,99.5,49,76,89.34125842875423,0.011598729987450358
3,9,3,100,49,1,100,0,150,99.5,49,77,89.34710646414884,0.013092881455804747
3,9,3,100,49,1,100,0,150,99.5,49,78,89.35365917433332,0.014771859654300883
3,9,3,100,49,1,100,0,150,99.5,49,79,89.36099068231496,0.016656448244918336
3,9,3,100,49,1,100,0,150,99.5,49,80,89.36918000708295,0.01876920706212023
3,9,3,100,49,1,100,0,150,99.5,49,81,89.37831056877197,0.021134469312106323
3,9,3,100,49,1,100,0,150,99.5,49,82,89.38846940802938,0.02377828774295879
3,9,3,100,49,1,100,0,150,99.5,49,83,89.3997460578187,0.026728315206884914
3,9,3,100,49,1,100,0,150,99.5,49,84,89.41223100333534,0.03001360315152703
3,9,3,100,49,1,100,0,150,99.5,49,85,89.42601366739126,0.033664300098820675
3,9,3,100,49,1,100,0,150,99.5,49,86,89.44117986656612,0.03771123144106357
3,9,3,100,49,1,100,0,150,99.5,49,87,89.4578086999375,0.0421853423471826
3,9,3,100,49,1,100,0,150,99.5,49,88,89.47596885974752,0.04711698776168294
3,9,3,100,49,1,100,0,150,99.5,49,89,89.49571439413083,0.05253505799116662
3,9,3,100,49,1,100,0,150,99.5,49,90,89.51708000744458,0.0584659358077475
3,9,3,100,49,1,100,0,150,99.5,49,91,89.54007605366655,0.0649322918560713
3,9,3,100,49,1,100,0,150,99.5,49,92,89.56468346016838,0.07195173968818455
3,9,3,100,49,1,100,0,150,99.5,49,93,89.59084890692255,0.07953538979616925
3,9,3,100,49,1,100,0,150,99.5,49,94,89.61848066975281,0.08768636275987818
3,9,3,100,49,1,100,0,150,99.5,49,95,89.6474456012557,0.0963983434521137
3,9,3,100,49,1,100,0,150,99.5,49,96,89.67756775186668,0.10565427860676532
3,9,3,100,49,1,100,0,150,99.5,49,97,89.70862910764029,0.11542533557072515
3,9,3,100,49,1,100,0,150,99.5,49,98,89.74037282497784,0.12567024680794375
3,9,3,100,49,1,100,0,150,99.5,49,99,89.77250916808184,0.13633515885089198
3,9,3,100,49,1,100,0,150,99.5,49,100,89.80472410781694,0.14735408297498817
3,9,3,100,49,1,100,0,150,99.5,49,101,89.83669024323547,0.15865000689015302
4,9,3,100,49,1,100,0,150,99.5,49,1,4.9e-5,1.0e-6
4,9,3,100,49,1,100,0,150,99.5,49,2,91.89600822750037,9.452157793210157e-7
4,9,3,100,49,1,100,0,150,99.5,49,3,91.89600803978783,8.934328834620136e-7
4,9,3,100,49,1,100,0,150,99.5,49,4,91.896007862359,8.444868849252941e-7
4,9,3,100,49,1,100,0,150,99.5,49,5,91.89600769465048,7.982223645279095e-7
4,9,3,100,49,1,100,0,150,99.5,49,6,91.89600753612972,7.544924178557685e-7
4,9,3,100,49,1,100,0,150,99.5,49,7,91.89600738629343,7.131581887598376e-7
4,9,3,100,49,1,100,0,150,99.5,49,8,91.89600724466581,6.74088428412579e-7
4,9,3,100,49,1,100,0,150,99.5,49,9,91.89600711079714,6.371590785239944e-7
4,9,3,100,49,1,100,0,150,99.5,49,10,91.89600698426239,6.022528773933715e-7
4,9,3,100,49,1,100,0,150,99.5,49,11,91.89600686465968,5.692589875454491e-7
4,9,3,100,49,1,100,0,150,99.5,49,12,91.89600675160938,5.380726437682512e-7
4,9,3,100,49,1,100,0,150,99.5,49,13,91.89600664475238,5.085948204346864e-7
4,9,3,100,49,1,100,0,150,99.5,49,14,91.89600654374948,4.807319170512756e-7
4,9,3,100,49,1,100,0,150,99.5,49,15,91.89600644827996,4.543954610352659e-7
4,9,3,100,49,1,100,0,150,99.5,49,16,91.89600635804065,4.295018267761359e-7
4,9,3,100,49,1,100,0,150,99.5,49,17,91.89600627274501,4.059719700892219e-7
4,9,3,100,49,1,100,0,150,99.5,49,18,91.89600619212221,3.8373117721810536e-7
4,9,3,100,49,1,100,0,150,99.5,49,19,91.89600611591626,3.6270882758859147e-7
4,9,3,100,49,1,100,0,150,99.5,49,20,91.89600604388521,3.4283816956082834e-7
4,9,3,100,49,1,100,0,150,99.5,49,21,91.8960059758003,3.240561084673705e-7
4,9,3,100,49,1,100,0,150,99.5,49,22,91.89600591144536,3.0630300626404625e-7
4,9,3,100,49,1,100,0,150,99.5,49,23,91.89600585061606,2.8952249215734675e-7
4,9,3,100,49,1,100,0,150,99.5,49,24,91.89600579311922,2.736612836069481e-7
4,9,3,100,49,1,100,0,150,99.5,49,25,91.89600573877227,2.5866901713490557e-7
4,9,3,100,49,1,100,0,150,99.5,49,26,91.89600568740268,2.444980884042275e-7
4,9,3,100,49,1,100,0,150,99.5,49,27,91.89600563884736,2.3110350105896513e-7
4,9,3,100,49,1,100,0,150,99.5,49,28,91.89600559295205,2.184427238457894e-7
4,9,3,100,49,1,100,0,150,99.5,49,29,91.89600554957111,2.0647555556332106e-7
4,9,3,100,49,1,100,0,150,99.5,49,30,91.89600550856673,1.951639974103503e-7
4,9,3,100,49,1,100,0,150,99.5,49,31,91.89600546980876,1.844721323275726e-7
4,9,3,100,49,1,100,0,150,99.5,49,32,91.89600543317405,1.74366010949682e-7
4,9,3,100,49,1,100,0,150,99.5,49,33,91.89600539854636,1.648135438056583e-7
4,9,3,100,49,1,100,0,150,99.5,49,34,91.89600536581574,1.557843994249265e-7
4,9,3,100,49,1,100,0,150,99.5,49,35,91.89600533487821,1.4724990802581985e-7
4,9,3,100,49,1,100,0,150,99.5,49,36,91.8960053056356,1.3918297048051079e-7
4,9,3,100,49,1,100,0,150,99.5,49,37,91.89600527799497,1.3155797226733109e-7
4,9,3,100,49,1,100,0,150,99.5,49,38,91.89600525186862,1.2435070213723435e-7
4,9,3,100,49,1,100,0,150,99.5,49,39,91.8960052271736,1.1753827523613266e-7
4,9,3,100,49,1,100,0,150,99.5,49,40,91.89600520383146,1.110990604389863e-7
4,9,3,100,49,1,100,0,150,99.5,49,41,91.89600518176809,1.0501261166489817e-7
4,9,3,100,49,1,100,0,150,99.5,49,42,91.89600516091343,9.925960295511065e-8
4,9,3,100,49,1,100,0,150,99.5,49,43,91.89600514120127,9.382176710775176e-8
4,9,3,100,49,1,100,0,150,99.5,49,44,91.89600512256902,8.868183767446951e-8
4,9,3,100,49,1,100,0,150,99.5,49,45,91.89600510495754,8.382349413476945e-8
4,9,3,100,49,1,100,0,150,99.5,49,46,91.8960050883109,7.92313100739663e-8
4,9,3,100,49,1,100,0,150,99.5,49,47,91.89600507257617,7.489070420019173e-8
4,9,3,100,49,1,100,0,150,99.5,49,48,91.89600505770349,7.078789404492181e-8
4,9,3,100,49,1,100,0,150,99.5,49,49,91.89600504364559,6.690985220000401e-8
4,9,3,100,49,1,100,0,150,99.5,49,50,91.89600503035783,6.32442649522224e-8
4,9,3,100,49,1,100,0,150,99.5,49,51,91.89600501779806,5.97794931840506e-8
4,9,3,100,49,1,100,0,150,99.5,49,52,91.89600500592634,5.650453541643996e-8
4,9,3,100,49,1,100,0,150,99.5,49,53,91.89600499470497,5.3408992876290295e-8
4,9,3,100,49,1,100,0,150,99.5,49,54,91.89600498409838,5.048303647768006e-8
4,9,3,100,49,1,100,0,150,99.5,49,55,91.89600497407288,4.771737561201386e-8
4,9,3,100,49,1,100,0,150,99.5,49,56,91.8960049645966,4.510322864798244e-8
4,9,3,100,49,1,100,0,150,99.5,49,57,91.89600495563947,4.26322950476643e-8
4,9,3,100,49,1,100,0,150,99.5,49,58,91.89600494717303,4.029672901023099e-8
4,9,3,100,49,1,100,0,150,99.5,49,59,91.89600493917044,3.808911455956309e-8
4,9,3,100,49,1,100,0,150,99.5,49,60,91.89600493160626,3.600244199667558e-8
4,9,3,100,49,1,100,0,150,99.5,49,61,91.89600492445646,3.403008564218074e-8
4,9,3,100,49,1,100,0,150,99.5,49,62,91.89600491769838,3.216578279811356e-8
4,9,3,100,49,1,100,0,150,99.5,49,63,91.89600491131051,3.040361386231951e-8
4,9,3,100,49,1,100,0,150,99.5,49,64,91.8960049052726,2.8737983532259662e-8
4,9,3,100,49,1,100,0,150,99.5,49,65,91.89600489956545,2.7163603038551742e-8
4,9,3,100,49,1,100,0,150,99.5,49,66,91.89600489417099,2.5675473351832133e-8
4,9,3,100,49,1,100,0,150,99.5,49,67,91.89600488907207,2.4268869309617216e-8
4,9,3,100,49,1,100,0,150,99.5,49,68,91.89600488425248,2.2939324612761457e-8
4,9,3,100,49,1,100,0,150,99.5,49,69,91.89600487969689,2.1682617643872204e-8
4,9,3,100,49,1,100,0,150,99.5,49,70,91.89600487539089,2.0494758062651157e-8
4,9,3,100,49,1,100,0,150,99.5,49,71,91.89600487132083,1.937197413559833e-8
4,9,3,100,49,1,100,0,150,99.5,49,72,91.89600486747368,1.8310700759847467e-8
4,9,3,100,49,1,100,0,150,99.5,49,73,91.89600486383733,1.7307568143105356e-8
4,9,3,100,49,1,100,0,150,99.5,49,74,91.8960048604002,1.635939110375071e-8
4,9,3,100,49,1,100,0,150,99.5,49,75,91.89600485715135,1.5463158957117473e-8
4,9,3,100,49,1,100,0,150,99.5,49,76,91.89600485408052,1.4616025955849263e-8
4,9,3,100,49,1,100,0,150,99.5,49,77,91.89600485117788,1.3815302253970318e-8
4,9,3,100,49,1,100,0,150,99.5,49,78,91.89600484843426,1.3058445365981299e-8
4,9,3,100,49,1,100,0,150,99.5,49,79,91.89600484584098,1.2343052093861185e-8
4,9,3,100,49,1,100,0,150,99.5,49,80,91.89600484338975,1.1666850896340386e-8
4,9,3,100,49,1,100,0,150,99.5,49,81,91.89600484107281,1.1027694676216522e-8
4,9,3,100,49,1,100,0,150,99.5,49,82,91.89600483888277,1.0423553962810004e-8
4,9,3,100,49,1,100,0,150,99.5,49,83,91.89600483681275,9.852510467912494e-9
4,9,3,100,49,1,100,0,150,99.5,49,84,91.89600483485613,9.312750994766693e-9
4,9,3,100,49,1,100,0,150,99.5,49,85,91.8960048330067,8.802561680736615e-9
4,9,3,100,49,1,100,0,150,99.5,49,86,91.89600483125858,8.320322555387782e-9
4,9,3,100,49,1,100,0,150,99.5,49,87,91.89600482960624,7.86450239669778e-9
4,9,3,100,49,1,100,0,150,99.5,49,88,91.8960048280444,7.433653869064163e-9
4,9,3,100,49,1,100,0,150,99.5,49,89,91.89600482656813,7.026408927671986e-9
4,9,3,100,49,1,100,0,150,99.5,49,90,91.89600482517277,6.6414744746284925e-9
