S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost,asymptotic_advantage
1,100,2,100,36,4,100,0,140,88.0,36,1.0,1.0,86.96519999999998,86.96519999999998,98.00999999999998,86.96519999999998,0.11044799999999995
1,100,20,100,36,4,100,0,140,88.0,36,1.0,1.0,78.53116075505599,78.53116075505599,81.79069375972307,78.53116075505599,0.03259533004667077
1,100,100,100,36,4,100,0,140,88.0,36,0.9999999905165426,0.9999999905165426,55.03368140480345,55.03368140480345,36.603234127322914,55.03368174620792,-0.18430447277480538
1,100,200,100,36,4,100,0,140,88.0,36,0.20101086570808638,0.20101086570808638,14.203334258105176,14.203334258105176,13.397967485796169,42.96694309261401,-0.008053667723090073
1,100,2,100,38,4,100,0,142,90.0,38,1.0,1.0,88.96519999999998,88.96519999999998,98.00999999999998,88.96519999999998,0.09044799999999995
1,100,20,100,38,4,100,0,142,90.0,38,1.0,1.0,80.53116075505599,80.53116075505599,81.79069375972307,80.53116075505599,0.012595330046670768
1,100,100,100,38,4,100,0,142,90.0,38,0.9999999905165426,0.9999999905165426,57.03368138583654,57.03368138583654,36.603234127322914,57.03368174620792,-0.20430447258513623
1,100,200,100,38,4,100,0,142,90.0,38,0.20101086570808638,0.20101086570808638,14.60535598952135,14.60535598952135,13.397967485796169,44.966943092614,-0.012073885037251805
1,100,2,100,40,4,100,0,144,92.0,40,1.0,1.0,90.96519999999998,90.96519999999998,98.00999999999998,90.96519999999998,0.07044799999999996
1,100,20,100,40,4,100,0,144,92.0,40,1.0,1.0,82.531160755056,82.531160755056,81.79069375972307,82.531160755056,-0.007404669953329375
1,100,100,100,40,4,100,0,144,92.0,40,0.9999999905165426,0.9999999905165426,59.03368136686962,59.03368136686962,36.603234127322914,59.03368174620792,-0.22430447239546708
1,100,200,100,40,4,100,0,144,92.0,40,0.20101086570808638,0.20101086570808638,15.007377720937527,15.007377720937527,13.397967485796169,46.966943092614,-0.016094102351413574
1,100,2,100,42,4,100,0,146,94.0,42,1.0,1.0,92.96519999999998,92.96519999999998,98.00999999999998,92.96519999999998,0.05044799999999995
1,100,20,100,42,4,100,0,146,94.0,42,1.0,1.0,84.531160755056,84.531160755056,81.79069375972307,84.531160755056,-0.027404669953329373
1,100,100,100,42,4,100,0,146,94.0,42,0.9999999905165426,0.9999999905165426,61.03368134790271,61.03368134790271,36.603234127322914,61.03368174620792,-0.24430447220579793
1,100,200,100,42,4,100,0,146,94.0,42,0.20101086570808638,0.20101086570808638,15.4093994523537,15.4093994523537,13.397967485796169,48.966943092614,-0.02011431966557531
1,100,2,100,44,4,100,0,148,96.0,44,1.0,1.0,94.96519999999998,94.96519999999998,98.00999999999998,94.96519999999998,0.03044799999999995
1,100,20,100,44,4,100,0,148,96.0,44,1.0,1.0,86.53116075505599,86.53116075505599,81.79069375972307,86.53116075505599,-0.04740466995332923
1,100,100,100,44,4,100,0,148,96.0,44,0.9999999905165426,0.9999999905165426,63.03368132893579,63.03368132893579,36.603234127322914,63.03368174620792,-0.2643044720161288
1,100,200,100,44,4,100,0,148,96.0,44,0.20101086570808638,0.20101086570808638,15.811421183769875,15.811421183769875,13.397967485796169,50.966943092614,-0.02413453697973706
1,100,2,100,46,4,100,0,150,98.0,46,1.0,1.0,96.96519999999998,96.96519999999998,98.00999999999998,96.96519999999998,0.01044799999999995
1,100,20,100,46,4,100,0,150,98.0,46,1.0,1.0,88.53116075505599,88.53116075505599,81.79069375972307,88.53116075505599,-0.06740466995332924
1,100,100,100,46,4,100,0,150,98.0,46,0.9999999905165426,0.9999999905165426,65.03368130996887,65.03368130996887,36.603234127322914,65.03368174620792,-0.28430447182645957
1,100,200,100,46,4,100,0,150,98.0,46,0.20101086570808638,0.20101086570808638,16.21344291518605,16.21344291518605,13.397967485796169,52.966943092614,-0.028154754293898812
1,100,2,100,48,4,100,0,152,100.0,48,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,98.96519999999998,0.0
1,100,20,100,48,4,100,0,152,100.0,48,0.494691827022438,0.494691827022438,85.90615807732844,85.90615807732844,81.79069375972307,90.53116075505599,-0.041154643176053725
1,100,100,100,48,4,100,0,152,100.0,48,0.32495172410692696,0.32495172410692696,43.416140693897965,43.416140693897965,36.603234127322914,67.03368174620792,-0.06812906566575051
1,100,200,100,48,4,100,0,152,100.0,48,0.09547798686286064,0.09547798686286064,14.765398664803666,14.765398664803666,13.397967485796169,54.966943092614,-0.013674311790074967
1,100,2,100,50,4,100,0,154,102.0,50,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,100.96519999999998,0.0
1,100,20,100,50,4,100,0,154,102.0,50,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,92.531160755056,0.0
1,100,100,100,50,4,100,0,154,102.0,50,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,69.03368174620792,0.0
1,100,200,100,50,4,100,0,154,102.0,50,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,56.966943092614,0.0
1,100,2,100,52,4,100,0,156,104.0,52,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,102.96519999999998,0.0
1,100,20,100,52,4,100,0,156,104.0,52,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,94.53116075505599,0.0
1,100,100,100,52,4,100,0,156,104.0,52,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,71.03368174620792,0.0
1,100,200,100,52,4,100,0,156,104.0,52,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,58.966943092614,0.0
1,100,2,100,54,4,100,0,158,106.0,54,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,104.96519999999998,0.0
1,100,20,100,54,4,100,0,158,106.0,54,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,96.53116075505599,0.0
1,100,100,100,54,4,100,0,158,106.0,54,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,73.03368174620792,0.0
1,100,200,100,54,4,100,0,158,106.0,54,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,60.96694309261401,0.0
1,100,2,100,56,4,100,0,160,108.0,56,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,106.96519999999998,0.0
1,100,20,100,56,4,100,0,160,108.0,56,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,98.531160755056,0.0
1,100,100,100,56,4,100,0,160,108.0,56,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,75.03368174620792,0.0
1,100,200,100,56,4,100,0,160,108.0,56,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,62.96694309261401,0.0
1,100,2,100,58,4,100,0,162,110.0,58,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,108.96519999999998,0.0
1,100,20,100,58,4,100,0,162,110.0,58,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,100.531160755056,0.0
1,100,100,100,58,4,100,0,162,110.0,58,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,77.03368174620792,0.0
1,100,200,100,58,4,100,0,162,110.0,58,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,64.966943092614,0.0
1,100,2,100,60,4,100,0,164,112.0,60,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,110.96519999999997,0.0
1,100,20,100,60,4,100,0,164,112.0,60,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,102.53116075505599,0.0
1,100,100,100,60,4,100,0,164,112.0,60,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,79.03368174620792,0.0
1,100,200,100,60,4,100,0,164,112.0,60,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,66.966943092614,0.0
1,100,2,100,0,6,100,0,106,53.0,0,1.0,1.0,51.94529999999999,51.94529999999999,98.00999999999998,51.94529999999999,0.46064699999999986
1,100,20,100,0,6,100,0,106,53.0,0,1.0,1.0,43.34906769265323,43.34906769265323,81.79069375972307,43.34906769265323,0.3844162606706984
1,100,100,100,0,6,100,0,106,53.0,0,1.0,1.0,19.399714087481144,19.399714087481144,36.603234127322914,19.399714087481144,0.1720352003984177
1,100,200,100,0,6,100,0,106,53.0,0,0.8143409329788176,0.8143409329788176,7.1009227674719995,7.1009227674719995,13.397967485796169,7.10092276747197,0.0629704471832417
1,100,2,100,2,6,100,0,108,55.0,2,1.0,1.0,53.94529999999999,53.94529999999999,98.00999999999998,53.94529999999999,0.4406469999999999
1,100,20,100,2,6,100,0,108,55.0,2,1.0,1.0,45.349067692653236,45.349067692653236,81.79069375972307,45.349067692653236,0.3644162606706983
1,100,100,100,2,6,100,0,108,55.0,2,0.9999999905165426,0.9999999905165426,21.39971406851423,21.39971406851423,36.603234127322914,21.399714087481144,0.15203520058808684
1,100,200,100,2,6,100,0,108,55.0,2,0.20101086570808638,0.20101086570808638,7.502944498888166,7.502944498888166,13.397967485796169,9.10092276747197,0.05895022986908003
1,100,2,100,4,6,100,0,110,57.0,4,1.0,1.0,55.94529999999998,55.94529999999998,98.00999999999998,55.94529999999998,0.42064699999999994
1,100,20,100,4,6,100,0,110,57.0,4,1.0,1.0,47.34906769265323,47.34906769265323,81.79069375972307,47.34906769265323,0.3444162606706984
1,100,100,100,4,6,100,0,110,57.0,4,0.9999999905165426,0.9999999905165426,23.399714049547317,23.399714049547317,36.603234127322914,23.399714087481147,0.13203520077775596
1,100,200,100,4,6,100,0,110,57.0,4,0.20101086570808638,0.20101086570808638,7.90496623030434,7.90496623030434,13.397967485796169,11.10092276747197,0.05493001255491829
1,100,2,100,6,6,100,0,112,59.0,6,1.0,1.0,57.94529999999998,57.94529999999998,98.00999999999998,57.94529999999998,0.400647
1,100,20,100,6,6,100,0,112,59.0,6,1.0,1.0,49.349067692653236,49.349067692653236,81.79069375972307,49.349067692653236,0.32441626067069834
1,100,100,100,6,6,100,0,112,59.0,6,0.9999999905165426,0.9999999905165426,25.3997140305804,25.3997140305804,36.603234127322914,25.399714087481147,0.11203520096742511
1,100,200,100,6,6,100,0,112,59.0,6,0.20101086570808638,0.20101086570808638,8.306987961720514,8.306987961720514,13.397967485796169,13.10092276747197,0.05090979524075655
1,100,2,100,8,6,100,0,114,61.0,8,1.0,1.0,59.94529999999998,59.94529999999998,98.00999999999998,59.94529999999998,0.38064699999999996
1,100,20,100,8,6,100,0,114,61.0,8,1.0,1.0,51.34906769265323,51.34906769265323,81.79069375972307,51.34906769265323,0.3044162606706984
1,100,100,100,8,6,100,0,114,61.0,8,0.9999999905165426,0.9999999905165426,27.399714011613487,27.399714011613487,36.603234127322914,27.399714087481144,0.09203520115709427
1,100,200,100,8,6,100,0,114,61.0,8,0.20101086570808638,0.20101086570808638,8.70900969313669,8.70900969313669,13.397967485796169,15.100922767471971,0.046889577926594796
1,100,2,100,10,6,100,0,116,63.0,10,1.0,1.0,61.94529999999998,61.94529999999998,98.00999999999998,61.94529999999998,0.36064699999999994
1,100,20,100,10,6,100,0,116,63.0,10,1.0,1.0,53.349067692653236,53.349067692653236,81.79069375972307,53.349067692653236,0.28441626067069836
1,100,100,100,10,6,100,0,116,63.0,10,0.9999999905165426,0.9999999905165426,29.39971399264657,29.39971399264657,36.603234127322914,29.399714087481144,0.07203520134676342
1,100,200,100,10,6,100,0,116,63.0,10,0.20101086570808638,0.20101086570808638,9.111031424552865,9.111031424552865,13.397967485796169,17.10092276747197,0.042869360612433044
1,100,2,100,12,6,100,0,118,65.0,12,1.0,1.0,63.94529999999998,63.94529999999998,98.00999999999998,63.94529999999998,0.3406469999999999
1,100,20,100,12,6,100,0,118,65.0,12,1.0,1.0,55.34906769265323,55.34906769265323,81.79069375972307,55.34906769265323,0.2644162606706984
1,100,100,100,12,6,100,0,118,65.0,12,0.9999999905165426,0.9999999905165426,31.399713973679656,31.399713973679656,36.603234127322914,31.399714087481144,0.052035201536432575
1,100,200,100,12,6,100,0,118,65.0,12,0.20101086570808638,0.20101086570808638,9.51305315596904,9.51305315596904,13.397967485796169,19.10092276747197,0.03884914329827129
1,100,2,100,14,6,100,0,120,67.0,14,1.0,1.0,65.94529999999997,65.94529999999997,98.00999999999998,65.94529999999997,0.320647
1,100,20,100,14,6,100,0,120,67.0,14,1.0,1.0,57.349067692653236,57.349067692653236,81.79069375972307,57.349067692653236,0.24441626067069833
1,100,100,100,14,6,100,0,120,67.0,14,0.9999999905165426,0.9999999905165426,33.39971395471274,33.39971395471274,36.603234127322914,33.399714087481144,0.03203520172610176
1,100,200,100,14,6,100,0,120,67.0,14,0.20101086570808638,0.20101086570808638,9.915074887385215,9.915074887385215,13.397967485796169,21.10092276747197,0.03482892598410954
1,100,2,100,16,6,100,0,122,69.0,16,1.0,1.0,67.94529999999997,67.94529999999997,98.00999999999998,67.94529999999997,0.300647
1,100,20,100,16,6,100,0,122,69.0,16,1.0,1.0,59.34906769265323,59.34906769265323,81.79069375972307,59.34906769265323,0.22441626067069842
1,100,100,100,16,6,100,0,122,69.0,16,0.9999999905165426,0.9999999905165426,35.39971393574582,35.39971393574582,36.603234127322914,35.399714087481144,0.012035201915770913
1,100,200,100,16,6,100,0,122,69.0,16,0.20101086570808638,0.20101086570808638,10.317096618801388,10.317096618801388,13.397967485796169,23.10092276747197,0.03080870866994781
1,100,2,100,18,6,100,0,124,71.0,18,1.0,1.0,69.94529999999997,69.94529999999997,98.00999999999998,69.94529999999997,0.28064700000000004
1,100,20,100,18,6,100,0,124,71.0,18,1.0,1.0,61.349067692653236,61.349067692653236,81.79069375972307,61.349067692653236,0.20441626067069835
1,100,100,100,18,6,100,0,124,71.0,18,0.9999999905165426,0.9999999905165426,37.39971391677891,37.39971391677891,36.603234127322914,37.399714087481144,-0.007964797894559936
1,100,200,100,18,6,100,0,124,71.0,18,0.20101086570808638,0.20101086570808638,10.719118350217563,10.719118350217563,13.397967485796169,25.10092276747197,0.026788491355786058
1,100,2,100,20,6,100,0,126,73.0,20,1.0,1.0,71.94529999999997,71.94529999999997,98.00999999999998,71.94529999999997,0.260647
1,100,20,100,20,6,100,0,126,73.0,20,1.0,1.0,63.34906769265323,63.34906769265323,81.79069375972307,63.34906769265323,0.1844162606706984
1,100,100,100,20,6,100,0,126,73.0,20,0.9999999905165426,0.9999999905165426,39.399713897812,39.399713897812,36.603234127322914,39.399714087481144,-0.027964797704890857
1,100,200,100,20,6,100,0,126,73.0,20,0.20101086570808638,0.20101086570808638,11.12114008163374,11.12114008163374,13.397967485796169,27.10092276747197,0.02276827404162429
1,100,2,100,22,6,100,0,128,75.0,22,1.0,1.0,73.94529999999997,73.94529999999997,98.00999999999998,73.94529999999997,0.24064700000000003
1,100,20,100,22,6,100,0,128,75.0,22,1.0,1.0,65.34906769265324,65.34906769265324,81.79069375972307,65.34906769265324,0.16441626067069834
1,100,100,100,22,6,100,0,128,75.0,22,0.9999999905165426,0.9999999905165426,41.399713878845084,41.399713878845084,36.603234127322914,41.399714087481144,-0.0479647975152217
1,100,200,100,22,6,100,0,128,75.0,22,0.20101086570808638,0.20101086570808638,11.523161813049914,11.523161813049914,13.397967485796169,29.10092276747197,0.018748056727462555
1,100,2,100,24,6,100,0,130,77.0,24,1.0,1.0,75.94529999999997,75.94529999999997,98.00999999999998,75.94529999999997,0.220647
1,100,20,100,24,6,100,0,130,77.0,24,1.0,1.0,67.34906769265322,67.34906769265322,81.79069375972307,67.34906769265322,0.1444162606706985
1,100,100,100,24,6,100,0,130,77.0,24,0.9999999905165426,0.9999999905165426,43.39971385987817,43.39971385987817,36.603234127322914,43.399714087481144,-0.06796479732555255
1,100,200,100,24,6,100,0,130,77.0,24,0.20101086570808638,0.20101086570808638,11.925183544466089,11.925183544466089,13.397967485796169,31.10092276747197,0.014727839413300803
1,100,2,100,26,6,100,0,132,79.0,26,1.0,1.0,77.94529999999997,77.94529999999997,98.00999999999998,77.94529999999997,0.20064700000000002
1,100,20,100,26,6,100,0,132,79.0,26,1.0,1.0,69.34906769265324,69.34906769265324,81.79069375972307,69.34906769265324,0.12441626067069833
1,100,100,100,26,6,100,0,132,79.0,26,0.9999999905165426,0.9999999905165426,45.399713840911254,45.399713840911254,36.603234127322914,45.399714087481144,-0.0879647971358834
1,100,200,100,26,6,100,0,132,79.0,26,0.20101086570808638,0.20101086570808638,12.327205275882264,12.327205275882264,13.397967485796169,33.10092276747197,0.010707622099139051
1,100,2,100,28,6,100,0,134,81.0,28,1.0,1.0,79.94529999999997,79.94529999999997,98.00999999999998,79.94529999999997,0.18064700000000003
1,100,20,100,28,6,100,0,134,81.0,28,1.0,1.0,71.34906769265322,71.34906769265322,81.79069375972307,71.34906769265322,0.10441626067069848
1,100,100,100,28,6,100,0,134,81.0,28,0.9999999905165426,0.9999999905165426,47.39971382194434,47.39971382194434,36.603234127322914,47.399714087481144,-0.10796479694621425
1,100,200,100,28,6,100,0,134,81.0,28,0.20101086570808638,0.20101086570808638,12.729227007298439,12.729227007298439,13.397967485796169,35.10092276747197,0.0066874047849773
1,100,2,100,30,6,100,0,136,83.0,30,1.0,1.0,81.94529999999997,81.94529999999997,98.00999999999998,81.94529999999997,0.160647
1,100,20,100,30,6,100,0,136,83.0,30,1.0,1.0,73.34906769265322,73.34906769265322,81.79069375972307,73.34906769265322,0.08441626067069848
1,100,100,100,30,6,100,0,136,83.0,30,0.9999999905165426,0.9999999905165426,49.39971380297742,49.39971380297742,36.603234127322914,49.399714087481144,-0.1279647967565451
1,100,200,100,30,6,100,0,136,83.0,30,0.20101086570808638,0.20101086570808638,13.131248738714612,13.131248738714612,13.397967485796169,37.10092276747197,0.0026671874708155663
1,100,2,100,32,6,100,0,138,85.0,32,1.0,1.0,83.94529999999997,83.94529999999997,98.00999999999998,83.94529999999997,0.14064700000000002
1,100,20,100,32,6,100,0,138,85.0,32,1.0,1.0,75.34906769265324,75.34906769265324,81.79069375972307,75.34906769265324,0.06441626067069833
1,100,100,100,32,6,100,0,138,85.0,32,0.9999999905165426,0.9999999905165426,51.39971378401051,51.39971378401051,36.603234127322914,51.399714087481144,-0.14796479656687594
1,100,200,100,32,6,100,0,138,85.0,32,0.20101086570808638,0.20101086570808638,13.533270470130788,13.533270470130788,13.397967485796169,39.10092276747197,-0.0013530298433461852
1,100,2,100,34,6,100,0,140,87.0,34,1.0,1.0,85.94529999999999,85.94529999999999,98.00999999999998,85.94529999999999,0.12064699999999988
1,100,20,100,34,6,100,0,140,87.0,34,1.0,1.0,77.34906769265324,77.34906769265324,81.79069375972307,77.34906769265324,0.044416260670698336
1,100,100,100,34,6,100,0,140,87.0,34,0.9999999905165426,0.9999999905165426,53.39971376504359,53.39971376504359,36.603234127322914,53.399714087481144,-0.1679647963772068
1,100,200,100,34,6,100,0,140,87.0,34,0.20101086570808638,0.20101086570808638,13.935292201546963,13.935292201546963,13.397967485796169,41.10092276747197,-0.005373247157507937
1,100,2,100,36,6,100,0,142,89.0,36,1.0,1.0,87.94529999999999,87.94529999999999,98.00999999999998,87.94529999999999,0.10064699999999988
1,100,20,100,36,6,100,0,142,89.0,36,1.0,1.0,79.34906769265322,79.34906769265322,81.79069375972307,79.34906769265322,0.024416260670698478
1,100,100,100,36,6,100,0,142,89.0,36,0.9999999905165426,0.9999999905165426,55.39971374607668,55.39971374607668,36.603234127322914,55.399714087481144,-0.18796479618753764
1,100,200,100,36,6,100,0,142,89.0,36,0.20101086570808638,0.20101086570808638,14.337313932963138,14.337313932963138,13.397967485796169,43.10092276747197,-0.009393464471669688
1,100,2,100,38,6,100,0,144,91.0,38,1.0,1.0,89.94529999999999,89.94529999999999,98.00999999999998,89.94529999999999,0.08064699999999987
1,100,20,100,38,6,100,0,144,91.0,38,1.0,1.0,81.34906769265322,81.34906769265322,81.79069375972307,81.34906769265322,0.004416260670698478
1,100,100,100,38,6,100,0,144,91.0,38,0.9999999905165426,0.9999999905165426,57.39971372710976,57.39971372710976,36.603234127322914,57.399714087481144,-0.2079647959978685
1,100,200,100,38,6,100,0,144,91.0,38,0.20101086570808638,0.20101086570808638,14.739335664379313,14.739335664379313,13.397967485796169,45.10092276747197,-0.01341368178583144
1,100,2,100,40,6,100,0,146,93.0,40,1.0,1.0,91.94529999999999,91.94529999999999,98.00999999999998,91.94529999999999,0.060646999999999875
1,100,20,100,40,6,100,0,146,93.0,40,1.0,1.0,83.34906769265324,83.34906769265324,81.79069375972307,83.34906769265324,-0.015583739329301665
1,100,100,100,40,6,100,0,146,93.0,40,0.9999999905165426,0.9999999905165426,59.39971370814285,59.39971370814285,36.603234127322914,59.399714087481144,-0.22796479580819934
1,100,200,100,40,6,100,0,146,93.0,40,0.20101086570808638,0.20101086570808638,15.141357395795488,15.141357395795488,13.397967485796169,47.10092276747197,-0.01743389909999319
1,100,2,100,42,6,100,0,148,95.0,42,1.0,1.0,93.94529999999999,93.94529999999999,98.00999999999998,93.94529999999999,0.04064699999999988
1,100,20,100,42,6,100,0,148,95.0,42,1.0,1.0,85.34906769265324,85.34906769265324,81.79069375972307,85.34906769265324,-0.035583739329301665
1,100,100,100,42,6,100,0,148,95.0,42,0.9999999905165426,0.9999999905165426,61.39971368917593,61.39971368917593,36.603234127322914,61.399714087481144,-0.2479647956185302
1,100,200,100,42,6,100,0,148,95.0,42,0.20101086570808638,0.20101086570808638,15.543379127211663,15.543379127211663,13.397967485796169,49.10092276747197,-0.021454116414154942
1,100,2,100,44,6,100,0,150,97.0,44,1.0,1.0,95.94529999999997,95.94529999999997,98.00999999999998,95.94529999999997,0.02064700000000002
1,100,20,100,44,6,100,0,150,97.0,44,1.0,1.0,87.34906769265322,87.34906769265322,81.79069375972307,87.34906769265322,-0.055583739329301524
1,100,100,100,44,6,100,0,150,97.0,44,0.9999999905165426,0.9999999905165426,63.399713670209024,63.399713670209024,36.603234127322914,63.399714087481144,-0.2679647954288611
1,100,200,100,44,6,100,0,150,97.0,44,0.20101086570808638,0.20101086570808638,15.945400858627837,15.945400858627837,13.397967485796169,51.10092276747197,-0.025474333728316676
1,100,2,100,46,6,100,0,152,99.0,46,1.0,1.0,97.94529999999997,97.94529999999997,98.00999999999998,97.94529999999997,0.0006470000000000197
1,100,20,100,46,6,100,0,152,99.0,46,1.0,1.0,89.34906769265322,89.34906769265322,81.79069375972307,89.34906769265322,-0.07558373932930153
1,100,100,100,46,6,100,0,152,99.0,46,0.9999999905165426,0.9999999905165426,65.39971365124211,65.39971365124211,36.603234127322914,65.39971408748114,-0.28796479523919194
1,100,200,100,46,6,100,0,152,99.0,46,0.20101086570808638,0.20101086570808638,16.34742259004401,16.34742259004401,13.397967485796169,53.10092276747197,-0.029494551042478428
1,100,2,100,48,6,100,0,154,101.0,48,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,99.94529999999997,0.0
1,100,20,100,48,6,100,0,154,101.0,48,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,91.34906769265324,0.0
1,100,100,100,48,6,100,0,154,101.0,48,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,67.39971408748114,0.0
1,100,200,100,48,6,100,0,154,101.0,48,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,55.10092276747197,0.0
1,100,2,100,50,6,100,0,156,103.0,50,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,101.94529999999997,0.0
1,100,20,100,50,6,100,0,156,103.0,50,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,93.34906769265324,0.0
1,100,100,100,50,6,100,0,156,103.0,50,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,69.39971408748114,0.0
1,100,200,100,50,6,100,0,156,103.0,50,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,57.10092276747197,0.0
1,100,2,100,52,6,100,0,158,105.0,52,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,103.94529999999997,0.0
1,100,20,100,52,6,100,0,158,105.0,52,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,95.34906769265322,0.0
1,100,100,100,52,6,100,0,158,105.0,52,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,71.39971408748114,0.0
1,100,200,100,52,6,100,0,158,105.0,52,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,59.10092276747197,0.0
1,100,2,100,54,6,100,0,160,107.0,54,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,105.94529999999997,0.0
1,100,20,100,54,6,100,0,160,107.0,54,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,97.34906769265322,0.0
1,100,100,100,54,6,100,0,160,107.0,54,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,73.39971408748114,0.0
1,100,200,100,54,6,100,0,160,107.0,54,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,61.10092276747197,0.0
1,100,2,100,56,6,100,0,162,109.0,56,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,107.94529999999997,0.0
1,100,20,100,56,6,100,0,162,109.0,56,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,99.34906769265324,0.0
1,100,100,100,56,6,100,0,162,109.0,56,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,75.39971408748114,0.0
1,100,200,100,56,6,100,0,162,109.0,56,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,63.10092276747197,0.0
1,100,2,100,58,6,100,0,164,111.0,58,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,109.94529999999997,0.0
1,100,20,100,58,6,100,0,164,111.0,58,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,101.34906769265324,0.0
1,100,100,100,58,6,100,0,164,111.0,58,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,77.39971408748114,0.0
1,100,200,100,58,6,100,0,164,111.0,58,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,65.10092276747197,0.0
1,100,2,100,60,6,100,0,166,113.0,60,0.0,0.0,98.00999999999998,98.00999999999998,98.00999999999998,111.94529999999997,0.0
1,100,20,100,60,6,100,0,166,113.0,60,0.0,0.0,81.79069375972307,81.79069375972307,81.79069375972307,103.34906769265322,0.0
1,100,100,100,60,6,100,0,166,113.0,60,0.0,0.0,36.603234127322914,36.603234127322914,36.603234127322914,79.39971408748114,0.0
1,100,200,100,60,6,100,0,166,113.0,60,0.0,0.0,13.397967485796169,13.397967485796169,13.397967485796169,67.10092276747197,0.0
1,100,2,100,0,8,100,0,108,54.0,0,1.0,1.0,52.92539999999999,52.92539999999999,98.00999999999998,52.92539999999999,0.45084599999999986
1,100,20,100,0,8,100,0,108,54.0,0,1.0,1.0,44.166974630250465,44.166974630250465,81.79069375972307,44.166974630250465,0.37623719129472605
1,100,100,100,0,8,100,0,108,54.0,0,1.0,1.0,19.765746428754372,19.765746428754372,36.603234127322914,19.765746428754372,0.1683748769856854
1,100,200,100,0,8,100,0,108,54.0,0,0.8143409329788176,0.8143409329788176,7.234902442329961,7.234902442329961,13.397967485796169,7.234902442329932,0.06163065043466208
1,100,2,100,2,8,100,0,110,56.0,2,1.0,1.0,54.92539999999998,54.92539999999998,98.00999999999998,54.92539999999998,0.43084599999999995
1,100,20,100,2,8,100,0,110,56.0,2,1.0,1.0,46.166974630250465,46.166974630250465,81.79069375972307,46.166974630250465,0.35623719129472603
1,100,100,100,2,8,100,0,110,56.0,2,0.9999999905165426,0.9999999905165426,21.76574640978746,21.76574640978746,36.603234127322914,21.765746428754376,0.14837487717535452
1,100,200,100,2,8,100,0,110,56.0,2,0.20101086570808638,0.20101086570808638,7.636924173746128,7.636924173746128,13.397967485796169,9.23490244232993,0.05761043312050041
