S,G,D,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
11,5,20,100,45,0,100,0,145,95.0,45,0.9972555045255714,0.9972555045255714,52.9250782700983,52.9250782700983,69.28215799268106,53.0086421535106
12,5,20,100,45,0,100,0,145,95.0,45,0.9969012674247644,0.9969012674247644,54.258915292645725,54.258915292645725,71.4521374790554,54.3504841165448
13,5,20,100,45,0,100,0,145,95.0,45,0.9965635874598419,0.9965635874598419,55.563555867585166,55.563555867585166,73.33855467540388,55.66266780289152
14,5,20,100,45,0,100,0,145,95.0,45,0.9962432990285377,0.9962432990285377,56.8275074949307,56.8275074949307,74.99304957780993,56.93379315888868
1,6,20,100,45,0,100,0,145,95.0,45,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,46.30420266522944
2,6,20,100,45,0,100,0,145,95.0,45,0.28922887308639933,0.28922887308639933,18.688239962728947,18.688239962728947,17.548046728482745,46.30425034894526
3,6,20,100,45,0,100,0,145,95.0,45,0.7964067121101694,0.7964067121101694,38.14329632476426,38.14329632476426,31.880735010388182,46.31923909822053
4,6,20,100,45,0,100,0,145,95.0,45,0.9995015378119689,0.9995015378119689,46.44272380629569,46.44272380629569,42.6905633769153,46.46276326217614
5,6,20,100,45,0,100,0,145,95.0,45,0.9990909271891579,0.9990909271891579,46.84574180973485,46.84574180973485,50.761548692356264,46.880663417532865
6,6,20,100,45,0,100,0,145,95.0,45,0.9984508571335615,0.9984508571335615,47.55219629872164,47.55219629872164,56.92602663480327,47.608405330458886
7,6,20,100,45,0,100,0,145,95.0,45,0.997680236257181,0.997680236257181,48.516081949465665,48.516081949465665,61.75773028082446,48.5952507891329
8,6,20,100,45,0,100,0,145,95.0,45,0.9968389307001515,0.9968389307001515,49.663035736669784,49.663035736669784,65.6345347660714,49.764640603925955
9,6,20,100,45,0,100,0,145,95.0,45,0.995968834734454,0.995968834734454,50.92314267086798,50.92314267086798,68.80851664652293,51.045744158082286
10,6,20,100,45,0,100,0,145,95.0,45,0.9950978688884103,0.9950978688884103,52.24107197063297,52.24107197063297,71.4521374790554,52.38303539475791
11,6,20,100,45,0,100,0,145,95.0,45,0.9942437774231376,0.9942437774231376,53.57655440192404,53.57655440192404,73.68658370714144,53.73638406643663
12,6,20,100,45,0,100,0,145,95.0,45,0.9934172800872964,0.9934172800872964,54.901772576821216,54.901772576821216,75.59917319059151,55.07822602947081
13,6,20,100,45,0,100,0,145,95.0,45,0.9926243963908572,0.9926243963908572,56.198314450928976,56.198314450928976,77.25426226984423,56.39040971581753
14,6,20,100,45,0,100,0,145,95.0,45,0.9918680642015341,0.9918680642015341,57.454555593813296,57.454555593813296,78.7002525983195,57.66153507181471
1,7,20,100,45,0,100,0,145,95.0,45,0.00861420302331646,0.00861420302331646,4.605715442355251,4.605715442355251,4.582096247806911,47.29104812390345
2,7,20,100,45,0,100,0,145,95.0,45,0.44301308864784006,0.44301308864784006,25.729645766041223,25.729645766041223,22.714664813170526,47.29109580761928
3,7,20,100,45,0,100,0,145,95.0,45,0.9997102662997532,0.9997102662997532,47.294559475082075,47.294559475082075,37.68894828730003,47.30608455689453
4,7,20,100,45,0,100,0,145,95.0,45,0.9994890385334374,0.9994890385334374,47.43000742924052,47.43000742924052,48.318634928258234,47.44960872085016
5,7,20,100,45,0,100,0,145,95.0,45,0.9987550566822128,0.9987550566822128,47.822187863542226,47.822187863542226,56.00379456467639,47.86750887620688
6,7,20,100,45,0,100,0,145,95.0,45,0.997680236257181,0.997680236257181,48.516081949465665,48.516081949465665,61.75773028082446,48.5952507891329
7,7,20,100,45,0,100,0,145,95.0,45,0.9963673210602789,0.9963673210602789,49.466418846793275,49.466418846793275,66.20688376704283,49.5820962478069
8,7,20,100,45,0,100,0,145,95.0,45,0.9949117113363194,0.9949117113363194,50.6001320196539,50.6001320196539,69.74181568270797,50.751486062599966
9,7,20,100,45,0,100,0,145,95.0,45,0.9933866326424258,0.9933866326424258,51.84795087781593,51.84795087781593,72.61440797228228,52.032589616756304
10,7,20,100,45,0,100,0,145,95.0,45,0.9918434256360324,0.9918434256360324,53.15469572404051,53.15469572404051,74.99304957780993,53.36988085343192
11,7,20,100,45,0,100,0,145,95.0,45,0.9903162060348356,0.9903162060348356,54.479992468043434,54.479992468043434,76.99408145210016,54.72322952511063
12,7,20,100,45,0,100,0,145,95.0,45,0.9888266631123594,0.9888266631123594,55.795823286972606,55.795823286972606,78.7002525983195,56.065071488144824
13,7,20,100,45,0,100,0,145,95.0,45,0.9873878829038301,0.9873878829038301,57.083565589754485,57.083565589754485,80.17193069334442,57.377255174491545
14,7,20,100,45,0,100,0,145,95.0,45,0.9860071299582608,0.9860071299582608,58.331411806564645,58.331411806564645,81.45414164201034,58.64838053048872
1,8,20,100,45,0,100,0,145,95.0,45,0.06556497608591784,0.06556497608591784,7.30234518997412,7.30234518997412,6.920875877393029,48.460437938696515
2,8,20,100,45,0,100,0,145,95.0,45,0.611655645985979,0.611655645985979,33.52224776328532,33.52224776328532,27.505878988833633,48.460485622412335
3,8,20,100,45,0,100,0,145,95.0,45,0.999874951675452,0.999874951675452,48.47068798366968,48.47068798366968,42.6905633769153,48.475474371687596
4,8,20,100,45,0,100,0,145,95.0,45,0.99941161450183,0.99941161450183,48.59743192011995,48.59743192011995,52.99492846831235,48.618998535643215
5,8,20,100,45,0,100,0,145,95.0,45,0.9983843940936286,0.9983843940936286,48.98108590983108,48.98108590983108,60.26876802191001,49.036898690999934
6,8,20,100,45,0,100,0,145,95.0,45,0.9968389307001515,0.9968389307001515,49.663035736669784,49.663035736669784,65.6345347660714,49.764640603925955
7,8,20,100,45,0,100,0,145,95.0,45,0.9949117113363194,0.9949117113363194,50.6001320196539,50.6001320196539,69.74181568270797,50.751486062599966
8,8,20,100,45,0,100,0,145,95.0,45,0.9927417669110173,0.9927417669110173,51.72092705101984,51.72092705101984,72.9812855990524,51.92087587739303
9,8,20,100,45,0,100,0,145,95.0,45,0.9904403467292,0.9904403467292,52.95693019153029,52.95693019153029,75.59917319059151,53.20197943154936
10,8,20,100,45,0,100,0,145,95.0,45,0.9880880511364808,0.9880880511364808,54.25314370892342,54.25314370892342,77.75746364225746,54.53927066822498
11,8,20,100,45,0,100,0,145,95.0,45,0.9857402221041585,0.9857402221041585,55.569060693982564,55.569060693982564,79.56674820972852,55.89261933990369
12,8,20,100,45,0,100,0,145,95.0,45,0.983433402227783,0.983433402227783,56.87640915752476,56.87640915752476,81.10496570395557,57.23446130293789
13,8,20,100,45,0,100,0,145,95.0,45,0.9811907701939172,0.9811907701939172,58.15629702697391,58.15629702697391,82.42855908906202,58.5466449892846
14,8,20,100,45,0,100,0,145,95.0,45,0.9790262301646238,0.9790262301646238,59.39668026276043,59.39668026276043,83.57937560232246,59.81777034528177
1,9,20,100,45,0,100,0,145,95.0,45,0.12070877236456343,0.12070877236456343,10.53532439980918,10.53532439980918,9.483082985705693,49.741541492852846
2,9,20,100,45,0,100,0,145,95.0,45,0.7974336683438015,0.7974336683438015,41.98394395564787,41.98394395564787,31.880735010388182,49.74158917656867
3,9,20,100,45,0,100,0,145,95.0,45,0.9998898613118254,0.9998898613118254,49.75250686704555,49.75250686704555,47.010154253936335,49.75657792584393
4,9,20,100,45,0,100,0,145,95.0,45,0.9993192786178509,0.9993192786178509,49.87616602220115,49.87616602220115,56.92602663480327,49.900102089799546
5,9,20,100,45,0,100,0,145,95.0,45,0.9980030021883576,0.9980030021883576,50.252249041832926,50.252249041832926,63.79744030578555,50.31800224515627
6,9,20,100,45,0,100,0,145,95.0,45,0.995968834734454,0.995968834734454,50.92314267086798,50.92314267086798,68.80851664652293,51.045744158082286
7,9,20,100,45,0,100,0,145,95.0,45,0.9933866326424258,0.9933866326424258,51.84795087781593,51.84795087781593,72.61440797228228,52.032589616756304
8,9,20,100,45,0,100,0,145,95.0,45,0.9904403467292,0.9904403467292,52.95693019153029,52.95693019153029,75.59917319059151,53.20197943154936
9,9,20,100,45,0,100,0,145,95.0,45,0.9872821156728446,0.9872821156728446,54.18241733105285,54.18241733105285,78.00085483221791,54.48308298570569
10,9,20,100,45,0,100,0,145,95.0,45,0.984025205272702,0.984025205272702,55.4695973606014,55.4695973606014,79.97420730692424,55.820374222381304
11,9,20,100,45,0,100,0,145,95.0,45,0.9807495188065146,0.9807495188065146,56.77779673087191,56.77779673087191,81.62395268541556,57.17372289406002
12,9,20,100,45,0,100,0,145,95.0,45,0.9775094374639867,0.9775094374639867,58.07843764317634,58.07843764317634,83.02338646457399,58.51556485709422
13,9,20,100,45,0,100,0,145,95.0,45,0.9743407754722675,0.9743407754722675,59.3523025148008,59.3523025148008,84.22529671405013,59.82774854344093
14,9,20,100,45,0,100,0,145,95.0,45,0.9712661774582041,0.9712661774582041,60.587058743641734,60.587058743641734,85.2686442391465,61.09887389943812
1,10,20,100,45,0,100,0,145,95.0,45,0.17701559276377415,0.17701559276377415,14.168030244549367,14.168030244549367,12.157665459056933,51.07883272952847
2,10,20,100,45,0,100,0,145,95.0,45,0.9995031703746025,0.9995031703746025,51.059880104181175,51.059880104181175,35.848592240854195,51.078880413244285
3,10,20,100,45,0,100,0,145,95.0,45,0.9998901755619105,0.9998901755619105,51.089931052075414,51.089931052075414,50.761548692356264,51.09386916251955
4,10,20,100,45,0,100,0,145,95.0,45,0.9992237141814777,0.9992237141814777,51.211070318950966,51.211070318950966,60.26876802191001,51.237393326475164
5,10,20,100,45,0,100,0,145,95.0,45,0.9976241619732515,0.9976241619732515,51.58030208348055,51.58030208348055,66.76079717550942,51.65529348183189
6,10,20,100,45,0,100,0,145,95.0,45,0.9950978688884103,0.9950978688884103,52.24107197063297,52.24107197063297,71.4521374790554,52.38303539475791
7,10,20,100,45,0,100,0,145,95.0,45,0.9918434256360324,0.9918434256360324,53.15469572404051,53.15469572404051,74.99304957780993,53.36988085343192
8,10,20,100,45,0,100,0,145,95.0,45,0.9880880511364808,0.9880880511364808,54.25314370892342,54.25314370892342,77.75746364225746,54.53927066822498
9,10,20,100,45,0,100,0,145,95.0,45,0.984025205272702,0.984025205272702,55.4695973606014,55.4695973606014,79.97420730692424,55.820374222381304
10,10,20,100,45,0,100,0,145,95.0,45,0.9798023627664024,0.9798023627664024,56.749422542210425,56.749422542210425,81.79069375972307,57.157665459056936
11,10,20,100,45,0,100,0,145,95.0,45,0.9755259890856238,0.9755259890856238,58.051754422909895,58.051754422909895,83.30599494601428,58.511014130735646
12,10,20,100,45,0,100,0,145,95.0,45,0.9712703826837494,0.9712703826837494,59.347669468242415,59.347669468242415,84.58908104138044,59.852856093769844
13,10,20,100,45,0,100,0,145,95.0,45,0.9670859520141427,0.9670859520141427,60.617578288454034,60.617578288454034,85.68941143416018,61.16503978011656
14,10,20,100,45,0,100,0,145,95.0,45,0.9630058318384379,0.9630058318384379,61.84881390570527,61.84881390570527,86.64336115336529,62.43616513611373
1,11,20,100,45,0,100,0,145,95.0,45,0.2366157775629755,0.2366157775629755,18.113463598834795,18.113463598834795,14.864362802414355,52.43218140120718
2,11,20,100,45,0,100,0,145,95.0,45,0.9999984406232909,0.9999984406232909,52.43217050390221,52.43217050390221,39.43957971208016,52.432229084922994
3,11,20,100,45,0,100,0,145,95.0,45,0.9998863781192391,0.9998863781192391,52.44324641431139,52.44324641431139,54.040675480499125,52.44721783419827
4,11,20,100,45,0,100,0,145,95.0,45,0.99912939486626,0.99912939486626,52.562115261406355,52.562115261406355,63.14159988458924,52.59074199815388
5,11,20,100,45,0,100,0,145,95.0,45,0.9972555045255714,0.9972555045255714,52.9250782700983,52.9250782700983,69.28215799268106,53.0086421535106
6,11,20,100,45,0,100,0,145,95.0,45,0.9942437774231376,0.9942437774231376,53.57655440192404,53.57655440192404,73.68658370714144,53.73638406643663
7,11,20,100,45,0,100,0,145,95.0,45,0.9903162060348356,0.9903162060348356,54.479992468043434,54.479992468043434,76.99408145210016,54.72322952511063
8,11,20,100,45,0,100,0,145,95.0,45,0.9857402221041585,0.9857402221041585,55.569060693982564,55.569060693982564,79.56674820972852,55.89261933990369
9,11,20,100,45,0,100,0,145,95.0,45,0.9807495188065146,0.9807495188065146,56.77779673087191,56.77779673087191,81.62395268541556,57.17372289406002
10,11,20,100,45,0,100,0,145,95.0,45,0.9755259890856238,0.9755259890856238,58.051754422909895,58.051754422909895,83.30599494601428,58.511014130735646
11,11,20,100,45,0,100,0,145,95.0,45,0.9702036015230557,0.9702036015230557,59.34986894015924,59.34986894015924,84.70665158582914,59.864362802414355
12,11,20,100,45,0,100,0,145,95.0,45,0.9648778574854708,0.9648778574854708,60.64284755564936,60.64284755564936,85.89092680152389,61.20620476544855
13,11,20,100,45,0,100,0,145,95.0,45,0.9596151511481066,0.9596151511481066,61.910696544379796,61.910696544379796,86.90527503735467,62.518388451795275
14,11,20,100,45,0,100,0,145,95.0,45,0.9544604683427012,0.9544604683427012,63.14037869935929,63.14037869935929,87.78376420158295,63.78951380779244
1,12,20,100,45,0,100,0,145,95.0,45,0.30092485897007,0.30092485897007,22.322460315699843,22.322460315699843,17.548046728482745,53.77402336424137
2,12,20,100,45,0,100,0,145,95.0,45,0.999998995872709,0.999998995872709,53.774033872416126,53.774033872416126,42.6905633769153,53.77407104795719
3,12,20,100,45,0,100,0,145,95.0,45,0.9998811006926991,0.9998811006926991,53.78499032733888,53.78499032733888,56.92602663480327,53.789059797232454
4,12,20,100,45,0,100,0,145,95.0,45,0.9990383409073493,0.9990383409073493,53.9017567518888,53.9017567518888,65.6345347660714,53.93258396118807
5,12,20,100,45,0,100,0,145,95.0,45,0.9969012674247644,0.9969012674247644,54.258915292645725,54.258915292645725,71.4521374790554,54.3504841165448
6,12,20,100,45,0,100,0,145,95.0,45,0.9934172800872964,0.9934172800872964,54.901772576821216,54.901772576821216,75.59917319059151,55.07822602947081
7,12,20,100,45,0,100,0,145,95.0,45,0.9888266631123594,0.9888266631123594,55.795823286972606,55.795823286972606,78.7002525983195,56.065071488144824
8,12,20,100,45,0,100,0,145,95.0,45,0.983433402227783,0.983433402227783,56.87640915752476,56.87640915752476,81.10496570395557,57.23446130293789
9,12,20,100,45,0,100,0,145,95.0,45,0.9775094374639867,0.9775094374639867,58.07843764317634,58.07843764317634,83.02338646457399,58.51556485709422
10,12,20,100,45,0,100,0,145,95.0,45,0.9712703826837494,0.9712703826837494,59.347669468242415,59.347669468242415,84.58908104138044,59.852856093769844
11,12,20,100,45,0,100,0,145,95.0,45,0.9648778574854708,0.9648778574854708,60.64284755564936,60.64284755564936,85.89092680152389,61.20620476544855
12,12,20,100,45,0,100,0,145,95.0,45,0.9584492080934349,0.9584492080934349,61.9343034067782,61.9343034067782,86.9903157870412,62.548046728482745
13,12,20,100,45,0,100,0,145,95.0,45,0.9520677078663459,0.9520677078663459,63.20162113642572,63.20162113642572,87.93099677937111,63.86023041482946
14,12,20,100,45,0,100,0,145,95.0,45,0.9457911832626725,0.9457911832626725,64.43136892546524,64.43136892546524,88.7449784809114,65.13135577082664
1,13,20,100,45,0,100,0,145,95.0,45,0.3706433509300646,0.3706433509300646,26.766116501930462,26.766116501930462,20.172414101176184,55.08620705058809
2,13,20,100,45,0,100,0,145,95.0,45,0.9999991663428811,0.9999991663428811,55.08622422750169,55.08622422750169,45.63869462012927,55.08625473430391
3,13,20,100,45,0,100,0,145,95.0,45,0.9998753013906561,0.9998753013906561,55.097046939936234,55.097046939936234,59.48120961726288,55.10124348357917
4,13,20,100,45,0,100,0,145,95.0,45,0.9989514758714527,0.9989514758714527,55.211838081395705,55.211838081395705,67.81669942663233,55.244767647534786
5,13,20,100,45,0,100,0,145,95.0,45,0.9965635874598419,0.9965635874598419,55.563555867585166,55.563555867585166,73.33855467540388,55.66266780289152
6,13,20,100,45,0,100,0,145,95.0,45,0.9926243963908572,0.9926243963908572,56.198314450928976,56.198314450928976,77.25426226984423,56.39040971581753
7,13,20,100,45,0,100,0,145,95.0,45,0.9873878829038301,0.9873878829038301,57.083565589754485,57.083565589754485,80.17193069334442,57.377255174491545
8,13,20,100,45,0,100,0,145,95.0,45,0.9811907701939172,0.9811907701939172,58.15629702697391,58.15629702697391,82.42855908906202,58.5466449892846
9,13,20,100,45,0,100,0,145,95.0,45,0.9743407754722675,0.9743407754722675,59.3523025148008,59.3523025148008,84.22529671405013,59.82774854344093
10,13,20,100,45,0,100,0,145,95.0,45,0.9670859520141427,0.9670859520141427,60.617578288454034,60.617578288454034,85.68941143416018,61.16503978011656
11,13,20,100,45,0,100,0,145,95.0,45,0.9596151511481066,0.9596151511481066,61.910696544379796,61.910696544379796,86.90527503735467,62.518388451795275
12,13,20,100,45,0,100,0,145,95.0,45,0.9520677078663459,0.9520677078663459,63.20162113642572,63.20162113642572,87.93099677937111,63.86023041482946
13,13,20,100,45,0,100,0,145,95.0,45,0.9445442555946398,0.9445442555946398,64.46950968981335,64.46950968981335,88.80788806304413,65.17241410117619
14,13,20,100,45,0,100,0,145,95.0,45,0.9371161224059138,0.9371161224059138,65.70052259997297,65.70052259997297,89.56611518986053,66.44353945717336
1,14,20,100,45,0,100,0,145,95.0,45,0.445893008245705,0.445893008245705,31.422602334520022,31.422602334520022,22.714664813170526,56.35733240658526
2,14,20,100,45,0,100,0,145,95.0,45,0.9999992418043699,0.9999992418043699,56.35735259607854,56.35735259607854,48.318634928258234,56.35738009030108
3,14,20,100,45,0,100,0,145,95.0,45,0.9998693977878694,0.9998693977878694,56.36803140842878,56.36803140842878,61.75773028082446,56.37236883957634
4,14,20,100,45,0,100,0,145,95.0,45,0.9988691641125038,0.9988691641125038,56.48094743335192,56.48094743335192,69.74181568270797,56.515893003531964
5,14,20,100,45,0,100,0,145,95.0,45,0.9962432990285377,0.9962432990285377,56.8275074949307,56.8275074949307,74.99304957780993,56.93379315888868
6,14,20,100,45,0,100,0,145,95.0,45,0.9918680642015341,0.9918680642015341,57.454555593813296,57.454555593813296,78.7002525983195,57.66153507181471
7,14,20,100,45,0,100,0,145,95.0,45,0.9860071299582608,0.9860071299582608,58.331411806564645,58.331411806564645,81.45414164201034,58.64838053048872
8,14,20,100,45,0,100,0,145,95.0,45,0.9790262301646238,0.9790262301646238,59.39668026276043,59.39668026276043,83.57937560232246,59.81777034528177
9,14,20,100,45,0,100,0,145,95.0,45,0.9712661774582041,0.9712661774582041,60.587058743641734,60.587058743641734,85.2686442391465,61.09887389943812
10,14,20,100,45,0,100,0,145,95.0,45,0.9630058318384379,0.9630058318384379,61.84881390570527,61.84881390570527,86.64336115336529,62.43616513611373
11,14,20,100,45,0,100,0,145,95.0,45,0.9544604683427012,0.9544604683427012,63.14037869935929,63.14037869935929,87.78376420158295,63.78951380779244
12,14,20,100,45,0,100,0,145,95.0,45,0.9457911832626725,0.9457911832626725,64.43136892546524,64.43136892546524,88.7449784809114,65.13135577082664
13,14,20,100,45,0,100,0,145,95.0,45,0.9371161224059138,0.9371161224059138,65.70052259997297,65.70052259997297,89.56611518986053,66.44353945717336
14,14,20,100,45,0,100,0,145,95.0,45,0.9285204992525975,0.9285204992525975,66.93358904128971,66.93358904128971,90.27568658814505,67.71466481317053
3,1,20,100,50,0,100,0,150,100.0,50,0.0,0.0,0.030072865982166963,0.030072865982166963,0.030072865982166963,50.01503643299109
4,1,20,100,50,0,100,0,150,100.0,50,0.0,0.0,0.3171211938933993,0.3171211938933993,0.3171211938933993,50.1585605969467
5,1,20,100,50,0,100,0,150,100.0,50,0.0,0.0,1.152921504606852,1.152921504606852,1.152921504606852,50.576460752303426
6,1,20,100,50,0,100,0,150,100.0,50,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,51.30420266522945
7,1,20,100,50,0,100,0,150,100.0,50,0.0,0.0,4.582096247806911,4.582096247806911,4.582096247806911,52.29104812390345
8,1,20,100,50,0,100,0,150,100.0,50,0.0,0.0,6.920875877393029,6.920875877393029,6.920875877393029,53.460437938696515
9,1,20,100,50,0,100,0,150,100.0,50,0.024656807944847293,0.024656807944847293,9.784079425641835,9.784079425641835,9.483082985705693,54.741541492852846
10,1,20,100,50,0,100,0,150,100.0,50,0.06133918699202567,0.06133918699202567,13.042175142737436,13.042175142737436,12.157665459056933,56.07883272952847
11,1,20,100,50,0,100,0,150,100.0,50,0.09540227810792866,0.09540227810792866,16.418646376636914,16.418646376636914,14.864362802414355,57.43218140120718
12,1,20,100,50,0,100,0,150,100.0,50,0.12748295522040498,0.12748295522040498,19.82202774233371,19.82202774233371,17.548046728482745,58.77402336424137
13,1,20,100,50,0,100,0,150,100.0,50,0.15789255005425745,0.15789255005425745,23.18613704154165,23.18613704154165,20.172414101176184,60.08620705058809
14,1,20,100,50,0,100,0,150,100.0,50,0.18672708227114254,0.18672708227114254,26.463338299458535,26.463338299458535,22.714664813170526,61.35733240658526
2,2,20,100,50,0,100,0,150,100.0,50,0.0,0.0,0.3171211938933993,0.3171211938933993,0.3171211938933993,50.00009536743164
3,2,20,100,50,0,100,0,150,100.0,50,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,50.01508411670691
4,2,20,100,50,0,100,0,150,100.0,50,0.0,0.0,6.920875877393029,6.920875877393029,6.920875877393029,50.15860828066252
5,2,20,100,50,0,100,0,150,100.0,50,0.0,0.0,12.157665459056933,12.157665459056933,12.157665459056933,50.576508436019246
6,2,20,100,50,0,100,0,150,100.0,50,0.11482064881278897,0.11482064881278897,18.50901881832268,18.50901881832268,17.548046728482745,51.30425034894526
7,2,20,100,50,0,100,0,150,100.0,50,0.23402815475787997,0.23402815475787997,24.511557490379435,24.511557490379435,22.714664813170526,52.29109580761928
8,2,20,100,50,0,100,0,150,100.0,50,0.3375883108998539,0.3375883108998539,30.373827821101898,30.373827821101898,27.505878988833633,53.460485622412335
9,2,20,100,50,0,100,0,150,100.0,50,0.42307896267038836,0.42307896267038836,35.77996843261486,35.77996843261486,31.880735010388182,54.741589176568674
10,2,20,100,50,0,100,0,150,100.0,50,0.4874596257614867,0.4874596257614867,40.453821948893115,40.453821948893115,35.848592240854195,56.07888041324429
11,2,20,100,50,0,100,0,150,100.0,50,0.5315205650819006,0.5315205650819006,44.34758657307076,44.34758657307076,39.43957971208016,57.432229084922994
12,2,20,100,50,0,100,0,150,100.0,50,0.5596254540617427,0.5596254540617427,47.58608400602404,47.58608400602404,42.6905633769153,58.77407104795719
13,2,20,100,50,0,100,0,150,100.0,50,0.5767553946711982,0.5767553946711982,50.33345227451613,50.33345227451613,45.63869462012927,60.086254734303914
14,2,20,100,50,0,100,0,150,100.0,50,0.5867860079432135,0.5867860079432135,52.72166877789049,52.72166877789049,48.318634928258234,61.357380090301085
1,3,20,100,50,0,100,0,150,100.0,50,0.0,0.0,0.030072865982166963,0.030072865982166963,0.030072865982166963,50.01503643299109
2,3,20,100,50,0,100,0,150,100.0,50,0.0,0.0,2.608405330458885,2.608405330458885,2.608405330458885,50.01508411670691
3,3,20,100,50,0,100,0,150,100.0,50,0.0,0.0,9.483082985705693,9.483082985705693,9.483082985705693,50.03007286598217
4,3,20,100,50,0,100,0,150,100.0,50,0.09088854570279599,0.09088854570279599,18.16853326649965,18.16853326649965,17.548046728482745,50.17359702993779
5,3,20,100,50,0,100,0,150,100.0,50,0.3598370444366089,0.3598370444366089,26.27320919328438,26.27320919328438,25.16144232366705,50.59149718529451
6,3,20,100,50,0,100,0,150,100.0,50,0.586473040301629,0.586473040301629,35.52520106092364,35.52520106092364,31.880735010388182,51.31923909822053
7,3,20,100,50,0,100,0,150,100.0,50,0.7251940970252964,0.7251940970252964,42.72036783397667,42.72036783397667,37.68894828730003,52.30608455689453
8,3,20,100,50,0,100,0,150,100.0,50,0.7721255225619378,0.7721255225619378,46.71577174567544,46.71577174567544,42.6905633769153,53.475474371687596
9,3,20,100,50,0,100,0,150,100.0,50,0.7795719827051186,0.7795719827051186,49.34160521396847,49.34160521396847,47.010154253936335,54.75657792584393
10,3,20,100,50,0,100,0,150,100.0,50,0.7735630889157237,0.7735630889157237,51.52801876025014,51.52801876025014,50.761548692356264,56.093869162519546
11,3,20,100,50,0,100,0,150,100.0,50,0.762694810830541,0.762694810830541,53.53737937086418,53.53737937086418,54.040675480499125,57.44721783419827
12,3,20,100,50,0,100,0,150,100.0,50,0.7501663524958679,0.7501663524958679,55.43954404377003,55.43954404377003,56.92602663480327,58.789059797232454
13,3,20,100,50,0,100,0,150,100.0,50,0.7373409885969657,0.7373409885969657,57.25079929779308,57.25079929779308,59.48120961726288,60.10124348357917
14,3,20,100,50,0,100,0,150,100.0,50,0.724842087432968,0.724842087432968,58.97307448868244,58.97307448868244,61.75773028082446,61.37236883957634
1,4,20,100,50,0,100,0,150,100.0,50,0.0,0.0,0.3171211938933993,0.3171211938933993,0.3171211938933993,50.1585605969467
2,4,20,100,50,0,100,0,150,100.0,50,0.0,0.0,6.920875877393029,6.920875877393029,6.920875877393029,50.15860828066252
3,4,20,100,50,0,100,0,150,100.0,50,0.09088854570279599,0.09088854570279599,18.16853326649965,18.16853326649965,17.548046728482745,50.17359702993779
4,4,20,100,50,0,100,0,150,100.0,50,0.4794002461336256,0.4794002461336256,29.271273709926493,29.271273709926493,27.505878988833633,50.3171211938934
5,4,20,100,50,0,100,0,150,100.0,50,0.8133360934480968,0.8133360934480968,43.00128248531318,43.00128248531318,35.848592240854195,50.735021349250125
6,4,20,100,50,0,100,0,150,100.0,50,0.8974132814967674,0.8974132814967674,47.9309350273969,47.9309350273969,42.6905633769153,51.46276326217614
7,4,20,100,50,0,100,0,150,100.0,50,0.8950491793076601,0.8950491793076601,49.62168716717476,49.62168716717476,48.318634928258234,52.44960872085016
8,4,20,100,50,0,100,0,150,100.0,50,0.8792790662033764,0.8792790662033764,51.11751934259938,51.11751934259938,52.99492846831235,53.618998535643215
9,4,20,100,50,0,100,0,150,100.0,50,0.8597482256904435,0.8597482256904435,52.70788038720838,52.70788038720838,56.92602663480327,54.900102089799546
10,4,20,100,50,0,100,0,150,100.0,50,0.8391980681059353,0.8391980681059353,54.393038725974996,54.393038725974996,60.26876802191001,56.23739332647517
11,4,20,100,50,0,100,0,150,100.0,50,0.8188146152320601,0.8188146152320601,56.129651498708895,56.129651498708895,63.14159988458924,57.59074199815388
12,4,20,100,50,0,100,0,150,100.0,50,0.7991937667477436,0.7991937667477436,57.87398288013144,57.87398288013144,65.6345347660714,58.93258396118807
13,4,20,100,50,0,100,0,150,100.0,50,0.7806357024021268,0.7806357024021268,59.59144858971948,59.59144858971948,67.81669942663233,60.24476764753479
14,4,20,100,50,0,100,0,150,100.0,50,0.7632725797473396,0.7632725797473396,61.25759882169146,61.25759882169146,69.74181568270797,61.51589300353197
1,5,20,100,50,0,100,0,150,100.0,50,0.0,0.0,1.152921504606852,1.152921504606852,1.152921504606852,50.576460752303426
2,5,20,100,50,0,100,0,150,100.0,50,0.0,0.0,12.157665459056933,12.157665459056933,12.157665459056933,50.576508436019246
3,5,20,100,50,0,100,0,150,100.0,50,0.3598370444366089,0.3598370444366089,26.27320919328438,26.27320919328438,25.16144232366705,50.59149718529451
4,5,20,100,50,0,100,0,150,100.0,50,0.8133360934480968,0.8133360934480968,43.00128248531318,43.00128248531318,35.848592240854195,50.735021349250125
5,5,20,100,50,0,100,0,150,100.0,50,0.9313234072058136,0.9313234072058136,48.824979171834464,48.824979171834464,44.20024338794074,51.152921504606844
6,5,20,100,50,0,100,0,150,100.0,50,0.931278298807209,0.931278298807209,50.1198663598674,50.1198663598674,50.761548692356264,51.880663417532865
7,5,20,100,50,0,100,0,150,100.0,50,0.9166270628344914,0.9166270628344914,51.29817851725556,51.29817851725556,56.00379456467639,52.86750887620688
