pop,gen,cost,compositionality,agent
6,13,21.63434399999999,0.0,rational
6,14,22.272591999999996,0.02,rational
6,15,19.845071999999984,0.0,rational
6,16,19.248647999999985,0.0,rational
6,17,24.020039999999998,0.0,rational
6,18,22.230767999999994,0.0,rational
6,19,20.441495999999983,0.0,rational
6,20,20.441495999999983,0.0,rational
6,21,25.212888000000003,0.0,rational
6,22,21.037919999999986,0.0,rational
6,23,23.423616000000003,0.0,rational
6,24,23.423616000000003,0.0,rational
6,25,25.809311999999995,0.0,rational
6,26,21.67616799999999,0.02,rational
6,27,22.23076799999999,0.0,rational
6,28,25.212887999999992,0.0,rational
6,29,22.230767999999994,0.0,rational
6,30,21.634343999999988,0.0,rational
6,31,21.037919999999986,0.0,rational
7,1,47.876999999999974,0.0,rational
7,2,19.845071999999984,0.0,rational
7,3,21.67616799999999,0.02,rational
7,4,22.23076799999999,0.0,rational
7,5,21.037919999999986,0.0,rational
7,6,21.037919999999986,0.0,rational
7,7,21.037919999999986,0.0,rational
7,8,19.845071999999984,0.0,rational
7,9,23.46543999999999,0.02,rational
7,10,21.23896999999999,0.02,rational
7,11,20.441495999999983,0.0,rational
7,12,18.652223999999983,0.0,rational
7,13,22.82719199999999,0.0,rational
7,14,21.67616799999999,0.02,rational
7,15,22.230767999999994,0.0,rational
7,16,19.84507199999998,0.0,rational
7,17,20.483319999999985,0.02,rational
7,18,20.441495999999983,0.0,rational
7,19,22.230767999999994,0.0,rational
7,20,25.38018399999999,0.08,rational
7,21,20.96686799999998,0.04,rational
7,22,23.089878000000002,0.02,rational
7,23,25.254711999999994,0.02,rational
7,24,18.652223999999983,0.0,rational
7,25,22.23076799999999,0.0,rational
7,26,24.02003999999999,0.0,rational
7,27,22.827191999999986,0.0,rational
7,28,21.63434399999999,0.0,rational
7,29,19.24864799999998,0.0,rational
7,30,26.405736000000005,0.0,rational
7,31,23.423615999999992,0.0,rational
8,1,47.876999999999974,0.0,rational
8,2,18.652223999999986,0.0,rational
8,3,22.827191999999997,0.0,rational
8,4,20.441495999999983,0.0,rational
8,5,22.23076799999999,0.0,rational
8,6,25.212888000000003,0.0,rational
8,7,21.63434399999999,0.0,rational
8,8,21.037919999999986,0.0,rational
8,9,21.63434399999999,0.0,rational
8,10,24.061864,0.02,rational
